Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.8,44.0,15.0,52.0,49.0,1.0,3.0,0,10.0,11.7,7.8,1014.2,1017.8
0.0,41.0,20.0,81.0,52.0,1.0,1.0,0,13.6,14.0,8.6,1023.5,1021.9
0.0,46.0,20.0,68.0,42.0,4.0,6.0,0,15.7,16.2,8.4,1020.9,1016.1
0.2,48.0,17.0,74.0,38.0,7.0,7.0,0,14.1,14.6,3.1,1008.8,1008.3
1.2,50.0,17.0,71.0,41.0,1.0,3.0,1,11.7,12.2,7.4,1015.8,1013.5
0.0,41.0,7.0,68.0,51.0,6.0,6.0,0,11.8,14.0,6.8,1019.2,1020.6
0.0,30.0,15.0,77.0,57.0,1.0,7.0,0,12.3,13.2,6.4,1027.7,1025.8
0.8,30.0,20.0,85.0,80.0,1.0,1.0,0,11.8,14.3,8.4,1029.2,1029.5
0.2,30.0,9.0,79.0,47.0,1.0,3.0,0,13.6,15.1,8.0,1033.5,1030.5
0.0,39.0,9.0,68.0,68.0,5.0,7.0,0,11.8,12.3,3.8,1027.0,1025.1
0.4,54.0,33.0,83.0,43.0,1.0,7.0,0,11.8,13.8,6.8,1027.1,1023.3
0.0,50.0,15.0,55.0,52.0,4.0,4.0,0,14.8,16.2,7.2,1025.3,1026.1
0.0,28.0,13.0,78.0,63.0,7.0,7.0,0,12.7,13.4,2.1,1032.5,1030.3
0.0,22.0,9.0,76.0,62.0,7.0,7.0,0,11.5,11.6,0.6,1030.2,1026.4
0.0,22.0,9.0,88.0,82.0,8.0,7.0,0,12.6,13.2,2.4,1019.3,1013.7
1.6,35.0,9.0,94.0,56.0,3.0,6.0,1,14.1,16.3,6.2,1010.1,1005.5
0.0,44.0,13.0,71.0,43.0,7.0,4.0,0,15.4,15.6,2.4,1002.1,1003.2
0.0,33.0,9.0,62.0,44.0,2.0,7.0,0,12.8,14.5,5.1,1006.3,1008.3
0.0,41.0,13.0,61.0,59.0,1.0,2.0,0,12.6,14.7,6.1,1023.7,1023.9
0.0,30.0,13.0,77.0,45.0,2.0,5.0,0,14.5,14.8,8.8,1021.8,1016.2
0.0,41.0,24.0,74.0,37.0,7.0,6.0,0,14.5,14.8,1.9,1009.4,1007.2
0.0,46.0,9.0,67.0,87.0,7.0,7.0,0,8.1,13.3,3.3,1009.8,1011.5
5.4,43.0,15.0,70.0,78.0,5.0,6.0,1,7.3,9.4,3.4,1022.6,1023.3
0.4,30.0,11.0,75.0,38.0,1.0,3.0,0,12.2,12.3,8.0,1026.0,1022.4
0.0,35.0,13.0,66.0,53.0,1.0,5.0,0,12.2,13.3,8.4,1019.1,1016.4
0.0,31.0,11.0,65.0,50.0,4.0,6.0,0,13.2,15.4,9.3,1023.1,1022.7
0.0,28.0,13.0,72.0,72.0,1.0,7.0,0,12.5,15.7,7.1,1026.0,1022.6
16.8,80.0,33.0,97.0,94.0,8.0,8.0,1,11.7,12.1,0.0,1008.7,1002.0
62.8,69.0,15.0,75.0,62.0,7.0,6.0,1,13.0,14.0,5.6,1004.0,1005.9
0.2,33.0,13.0,73.0,53.0,1.0,6.0,0,13.0,13.5,6.5,1014.4,1010.7
0.0,41.0,15.0,79.0,68.0,7.0,7.0,0,11.6,12.3,1.3,1006.2,1001.7
0.0,50.0,22.0,77.0,48.0,7.0,7.0,0,15.5,18.4,5.9,993.7,991.1
0.2,72.0,35.0,57.0,43.0,6.0,4.0,0,6.9,10.1,5.7,998.3,1001.2
2.0,41.0,20.0,54.0,43.0,1.0,1.0,1,13.3,14.3,9.5,1015.1,1014.9
0.0,33.0,17.0,84.0,61.0,6.0,7.0,0,10.9,11.8,2.6,1012.4,1004.0
0.2,54.0,26.0,74.0,47.0,6.0,6.0,0,13.7,15.8,7.8,992.4,991.8
0.0,83.0,20.0,66.0,87.0,7.0,7.0,0,6.9,9.5,5.7,991.9,989.0
13.6,54.0,24.0,79.0,44.0,7.0,6.0,1,13.3,14.5,7.5,1001.4,1003.8
0.0,59.0,28.0,60.0,43.0,1.0,6.0,0,15.1,17.0,9.4,1012.2,1009.6
0.0,54.0,17.0,54.0,46.0,7.0,7.0,0,13.8,14.5,1.0,1009.2,1006.5
0.0,63.0,26.0,60.0,59.0,7.0,7.0,0,12.3,17.0,5.4,999.9,992.9
3.4,54.0,33.0,59.0,42.0,4.0,6.0,1,11.1,12.6,9.4,992.7,988.1
0.0,70.0,22.0,59.0,51.0,7.0,7.0,0,10.2,12.9,6.0,989.3,987.1
7.6,59.0,13.0,70.0,60.0,4.0,4.0,1,8.6,9.8,7.2,999.4,1004.4
1.4,44.0,15.0,54.0,72.0,6.0,6.0,1,10.4,13.7,6.2,1020.3,1022.0
0.0,24.0,11.0,71.0,60.0,1.0,7.0,0,11.8,14.4,6.6,1028.2,1026.3
0.0,33.0,15.0,68.0,41.0,3.0,6.0,0,16.1,17.0,8.3,1024.4,1019.9
0.0,56.0,20.0,61.0,66.0,8.0,8.0,0,12.5,15.3,0.2,1013.8,1008.4
3.8,59.0,15.0,50.0,56.0,2.0,4.0,1,10.8,13.6,8.6,1007.3,1011.4
1.2,44.0,11.0,52.0,63.0,1.0,7.0,1,12.8,15.7,7.6,1016.7,1017.3
2.8,30.0,15.0,70.0,32.0,0.0,2.0,1,14.3,14.7,10.0,1026.5,1021.6
5.8,15.0,0.0,96.0,96.0,8.0,8.0,1,9.4,10.9,0.1,1004.7,993.1
29.6,52.0,17.0,82.0,90.0,8.0,8.0,1,10.0,11.3,0.0,993.8,1002.6
4.2,41.0,22.0,59.0,50.0,7.0,6.0,1,10.0,11.0,5.6,1017.2,1018.6
0.0,30.0,17.0,71.0,54.0,0.0,0.0,0,12.2,14.8,10.3,1026.7,1025.4
0.0,46.0,24.0,68.0,39.0,1.0,6.0,0,13.7,15.4,9.9,1026.7,1021.2
0.0,43.0,13.0,63.0,51.0,6.0,7.0,0,15.7,17.8,4.8,1008.7,1003.9
3.4,63.0,30.0,80.0,51.0,2.0,4.0,1,13.6,17.2,6.4,995.6,996.0
0.0,54.0,26.0,57.0,34.0,4.0,5.0,0,16.7,17.2,9.5,1006.9,1008.0
0.0,63.0,26.0,51.0,43.0,5.0,6.0,0,16.9,18.6,8.6,1011.4,1006.8
1.2,81.0,24.0,54.0,63.0,4.0,6.0,1,8.6,12.4,7.9,1005.2,1007.2
0.8,46.0,19.0,58.0,39.0,2.0,3.0,0,14.4,14.8,10.3,1014.0,1008.5
0.0,94.0,37.0,46.0,46.0,3.0,3.0,0,7.6,11.9,7.2,998.2,999.9
16.4,85.0,33.0,63.0,73.0,7.0,8.0,1,5.5,11.4,2.9,998.7,1001.3
8.2,93.0,17.0,48.0,50.0,5.0,6.0,1,13.2,14.3,6.3,1009.6,1007.1
1.4,93.0,17.0,57.0,53.0,3.0,5.0,1,11.0,13.0,9.8,1009.3,1011.6
0.0,69.0,24.0,52.0,38.0,6.0,7.0,0,14.6,17.1,6.8,1012.7,1011.7
0.0,59.0,24.0,49.0,46.0,1.0,4.0,0,17.0,17.4,10.7,1016.7,1017.4
0.4,59.0,19.0,80.0,56.0,7.0,1.0,0,11.9,13.9,7.4,1023.4,1026.0
0.4,54.0,22.0,50.0,53.0,6.0,7.0,0,13.7,16.9,5.0,1021.3,1020.0
0.0,74.0,35.0,52.0,46.0,3.0,6.0,0,15.1,16.3,7.6,1018.1,1014.2
1.2,67.0,30.0,80.0,49.0,8.0,7.0,1,16.4,18.2,5.1,1011.7,1008.4
0.0,65.0,20.0,57.0,26.0,7.0,2.0,0,17.3,18.5,9.8,1001.7,1004.1
1.4,57.0,28.0,53.0,37.0,7.0,7.0,1,18.7,18.9,5.7,1010.1,1006.5
0.2,78.0,35.0,58.0,42.0,7.0,5.0,0,11.1,14.6,10.0,998.6,999.3
2.4,67.0,35.0,61.0,61.0,2.0,6.0,1,8.5,10.5,9.0,1001.4,999.6
7.6,67.0,26.0,48.0,73.0,4.0,6.0,1,7.6,11.7,7.8,1014.1,1016.8
1.0,46.0,19.0,55.0,47.0,7.0,7.0,0,13.3,13.6,5.7,1020.2,1018.0
0.0,43.0,13.0,57.0,72.0,4.0,5.0,0,12.9,16.9,10.6,1023.6,1023.5
1.6,24.0,15.0,67.0,55.0,3.0,1.0,1,15.4,16.1,11.0,1030.6,1028.3
0.0,39.0,22.0,70.0,46.0,0.0,1.0,0,19.9,23.1,11.3,1028.8,1025.8
0.0,61.0,35.0,68.0,43.0,1.0,5.0,0,22.3,23.2,8.1,1021.6,1015.5
0.2,56.0,19.0,54.0,36.0,6.0,3.0,0,16.5,17.0,7.2,1016.8,1018.7
0.0,52.0,28.0,59.0,29.0,4.0,2.0,0,23.3,24.2,10.9,1016.0,1008.5
4.2,85.0,28.0,59.0,27.0,7.0,5.0,1,14.5,14.8,8.1,1011.1,1009.3
0.8,67.0,22.0,54.0,39.0,7.0,4.0,0,15.3,15.5,9.7,1018.0,1018.9
0.0,54.0,22.0,56.0,43.0,7.0,6.0,0,16.4,17.8,2.2,1018.8,1020.4
0.4,43.0,24.0,60.0,39.0,2.0,3.0,0,18.9,19.9,11.2,1034.7,1031.4
0.0,57.0,33.0,60.0,41.0,7.0,7.0,0,21.9,22.6,11.3,1029.1,1024.1
0.0,50.0,31.0,69.0,72.0,8.0,8.0,0,17.8,18.9,0.0,1018.3,1016.1
10.8,26.0,19.0,82.0,74.0,8.0,8.0,1,12.0,12.5,0.4,1018.3,1014.7
0.8,33.0,17.0,62.0,39.0,5.0,1.0,0,17.6,18.7,8.2,1007.8,1003.2
0.4,65.0,26.0,85.0,81.0,8.0,8.0,0,8.3,11.0,0.0,994.3,990.1
9.6,57.0,24.0,51.0,45.0,2.0,5.0,1,9.9,10.9,8.4,995.9,994.7
3.6,44.0,22.0,64.0,51.0,7.0,7.0,1,13.2,16.0,6.2,1004.2,1005.0
0.0,72.0,33.0,70.0,69.0,7.0,6.0,0,8.2,12.2,5.6,1005.5,1011.6
5.0,44.0,24.0,59.0,34.0,3.0,6.0,1,17.2,17.4,11.0,1023.4,1021.9
0.0,46.0,13.0,51.0,44.0,3.0,4.0,0,18.5,20.5,11.0,1023.8,1022.3
0.0,31.0,17.0,72.0,54.0,3.0,6.0,0,20.0,21.2,12.2,1021.4,1017.3
0.0,72.0,17.0,50.0,36.0,6.0,6.0,0,25.1,26.8,8.6,1013.6,1008.9
0.0,59.0,30.0,40.0,44.0,4.0,7.0,0,14.2,18.2,9.6,1010.2,1013.5
0.4,50.0,13.0,56.0,29.0,3.0,3.0,0,18.5,19.6,12.1,1022.7,1019.7
0.0,33.0,19.0,60.0,51.0,1.0,1.0,0,16.3,18.1,12.7,1022.8,1018.4
0.0,39.0,11.0,58.0,45.0,7.0,7.0,0,15.8,18.9,3.6,1012.5,1010.1
0.4,39.0,26.0,45.0,47.0,3.0,5.0,0,14.8,15.8,8.9,1018.1,1017.8
2.2,52.0,22.0,81.0,60.0,7.0,6.0,1,16.1,17.6,6.3,1023.1,1019.5
0.0,54.0,30.0,53.0,33.0,2.0,1.0,0,23.7,24.8,10.8,1016.6,1011.2
0.0,33.0,19.0,58.0,74.0,7.0,7.0,0,18.2,19.7,3.2,1010.0,1008.9
5.8,65.0,7.0,94.0,82.0,8.0,6.0,1,19.0,22.7,5.2,1006.2,1002.1
5.2,50.0,20.0,56.0,41.0,3.0,5.0,1,16.9,17.7,6.3,1011.8,1011.6
0.0,54.0,20.0,53.0,69.0,3.0,7.0,0,14.3,17.8,3.5,1009.9,1010.3
4.0,44.0,13.0,55.0,80.0,3.0,7.0,1,9.6,14.3,7.0,1018.0,1019.6
2.4,33.0,20.0,53.0,54.0,3.0,7.0,1,11.7,12.6,14.2,1026.8,1027.2
0.0,28.0,19.0,54.0,48.0,7.0,1.0,0,14.5,14.9,9.1,1030.3,1028.2
0.0,33.0,20.0,59.0,52.0,3.0,1.0,0,16.7,17.6,10.8,1027.3,1023.1
0.0,61.0,20.0,50.0,65.0,6.0,8.0,0,17.1,21.5,6.2,1014.1,1009.1
1.0,57.0,31.0,44.0,27.0,5.0,7.0,0,21.9,22.8,11.0,1005.3,1006.1
0.0,31.0,20.0,51.0,42.0,6.0,5.0,0,19.7,22.4,11.2,1021.9,1017.5
0.0,35.0,4.0,61.0,85.0,7.0,8.0,0,16.3,21.4,2.3,1009.5,1010.8
9.8,39.0,19.0,81.0,67.0,8.0,7.0,1,16.7,17.0,3.9,1014.5,1009.1
0.0,56.0,7.0,81.0,66.0,7.0,7.0,0,19.8,25.5,1.9,1005.8,1001.0
0.2,43.0,28.0,70.0,55.0,7.0,7.0,0,13.1,13.7,1.7,1016.4,1020.1
16.4,31.0,11.0,95.0,91.0,8.0,8.0,1,11.8,13.5,0.0,1020.2,1014.9
1.8,35.0,15.0,77.0,92.0,7.0,8.0,1,12.3,17.6,2.1,1011.5,1011.1
5.2,39.0,19.0,57.0,41.0,2.0,3.0,1,17.1,19.4,10.9,1013.7,1010.3
0.0,65.0,31.0,45.0,47.0,6.0,7.0,0,18.0,19.0,4.8,1007.8,1003.9
0.2,56.0,28.0,68.0,54.0,6.0,6.0,0,13.1,16.9,5.7,1008.6,1011.2
2.4,43.0,20.0,51.0,35.0,3.0,5.0,1,17.3,19.0,13.7,1023.8,1023.2
0.0,35.0,13.0,49.0,39.0,1.0,3.0,0,19.0,20.3,10.7,1022.6,1021.1
0.0,33.0,19.0,57.0,52.0,7.0,3.0,0,15.3,16.6,9.8,1027.6,1025.8
0.0,30.0,19.0,62.0,54.0,4.0,1.0,0,19.8,23.9,13.1,1024.7,1020.7
0.0,63.0,31.0,41.0,21.0,1.0,7.0,0,32.0,33.9,11.0,1014.7,1010.8
11.8,37.0,6.0,88.0,94.0,7.0,8.0,1,15.9,19.1,0.0,1016.1,1015.5
7.0,33.0,15.0,94.0,87.0,7.0,8.0,1,14.8,18.8,0.7,1013.2,1013.5
7.0,33.0,24.0,62.0,70.0,3.0,6.0,1,18.2,19.1,7.1,1016.8,1015.7
0.0,46.0,19.0,67.0,74.0,2.0,8.0,0,16.4,22.0,7.8,1013.3,1010.0
20.8,50.0,22.0,73.0,51.0,6.0,6.0,1,16.4,17.9,7.5,1010.7,1011.6
0.0,41.0,19.0,48.0,46.0,5.0,2.0,0,15.4,15.9,9.9,1022.6,1022.3
0.0,30.0,20.0,66.0,55.0,7.0,6.0,0,17.4,18.5,5.7,1025.5,1024.6
0.0,37.0,20.0,61.0,58.0,7.0,7.0,0,19.7,20.9,2.4,1026.0,1023.1
0.0,26.0,13.0,72.0,81.0,7.0,7.0,0,19.4,20.9,2.3,1022.7,1020.0
0.8,28.0,2.0,89.0,89.0,7.0,7.0,0,19.7,23.0,0.3,1016.5,1012.0
6.0,59.0,31.0,57.0,70.0,7.0,7.0,1,19.7,25.3,7.0,1007.2,1008.2
0.2,30.0,15.0,52.0,53.0,7.0,7.0,0,14.3,15.2,1.5,1020.0,1019.7
0.0,43.0,28.0,53.0,49.0,7.0,7.0,0,17.9,19.7,6.3,1021.8,1019.6
0.0,50.0,31.0,60.0,61.0,7.0,7.0,0,20.5,21.3,1.4,1016.6,1011.7
0.4,57.0,26.0,77.0,62.0,7.0,7.0,0,25.9,26.2,0.8,1005.3,1000.2
2.0,39.0,17.0,51.0,61.0,7.0,7.0,1,19.3,22.3,6.0,1006.0,1004.2
1.0,85.0,26.0,40.0,37.0,7.0,7.0,0,15.6,17.1,10.2,999.2,999.4
3.0,72.0,24.0,48.0,42.0,7.0,7.0,1,17.8,19.2,6.6,993.5,991.8
4.4,59.0,20.0,65.62205466540999,98.0,7.0,7.0,1,15.6,18.2,10.8,993.5,997.9
0.2,54.0,13.0,65.62205466540999,40.0,7.0,7.0,0,20.2,21.7,7.9,1009.1,1009.2
0.0,31.0,22.0,50.0,53.0,7.0,7.0,0,18.8,20.1,11.2,1016.0,1013.8
0.0,72.0,37.0,62.0,42.0,7.0,7.0,0,24.8,25.8,6.1,1002.7,996.3
0.0,41.0,9.0,48.0,33.0,7.0,7.0,0,21.5,22.4,8.7,1005.1,1002.2
0.6,57.0,22.0,56.0,57.0,7.0,7.0,0,18.2,21.1,3.6,999.0,993.8
1.0,37.0,13.0,51.0,50.0,7.0,7.0,0,17.1,17.9,9.3,995.4,995.3
0.0,33.0,20.0,59.0,55.0,7.0,7.0,0,17.2,18.2,4.5,995.6,994.0
7.2,52.0,28.0,59.0,46.0,7.0,7.0,1,18.1,18.8,7.6,998.7,997.5
0.2,57.0,30.0,63.0,72.0,7.0,7.0,0,10.4,14.9,7.0,1002.4,1006.2
1.8,50.0,26.0,49.0,36.0,7.0,7.0,1,19.7,21.3,9.0,1014.0,1011.4
1.6,65.0,28.0,54.0,34.0,7.0,7.0,1,15.5,16.6,12.1,1013.1,1017.8
0.0,43.0,19.0,49.0,46.0,7.0,7.0,0,19.0,20.3,11.9,1024.3,1020.0
0.0,35.0,9.0,77.0,54.0,7.0,7.0,0,18.3,20.8,1.7,1011.8,1007.6
0.0,48.0,24.0,45.0,44.0,7.0,7.0,0,13.2,16.1,7.7,1003.5,1002.5
0.2,57.0,33.0,50.0,63.0,7.0,7.0,0,10.6,15.2,11.3,1005.4,1008.1
0.4,46.0,20.0,54.0,35.0,7.0,7.0,0,20.8,21.9,9.3,1015.6,1013.8
0.0,61.0,31.0,54.0,31.0,7.0,7.0,0,21.7,23.5,10.3,1008.5,1007.2
0.0,41.0,17.0,44.0,47.0,7.0,7.0,0,17.2,20.0,9.1,1015.5,1015.7
0.0,35.0,17.0,60.0,41.0,7.0,7.0,0,23.1,23.5,13.0,1013.3,1006.2
0.0,63.0,26.0,41.0,29.0,7.0,7.0,0,22.7,24.1,10.3,1003.8,1004.3
0.0,48.0,15.0,43.0,34.0,7.0,7.0,0,18.8,19.9,12.1,1012.3,1012.1
0.0,39.0,22.0,48.0,45.0,7.0,7.0,0,18.1,20.8,11.4,1016.6,1016.3
0.0,39.0,11.0,57.0,42.0,7.0,7.0,0,20.6,23.3,8.2,1016.3,1012.1
0.8,33.0,24.0,87.0,62.0,7.0,7.0,0,17.3,18.3,5.8,1011.3,1010.7
0.0,41.0,26.0,68.0,55.0,7.0,7.0,0,17.5,19.9,8.4,1011.5,1011.4
0.0,56.0,6.0,64.0,36.0,7.0,7.0,0,29.0,31.2,2.2,1008.4,1006.3
6.0,59.0,26.0,53.0,69.0,7.0,7.0,1,20.0,33.6,6.6,1005.8,1008.6
11.8,39.0,26.0,73.0,66.0,7.0,7.0,1,17.9,19.6,12.0,1021.4,1024.4
0.0,31.0,19.0,78.0,65.0,7.0,7.0,0,18.3,19.0,0.2,1027.8,1025.0
2.2,26.0,15.0,95.0,83.0,7.0,7.0,1,19.2,19.6,0.0,1020.3,1018.7
8.2,43.0,13.0,95.0,93.0,7.0,7.0,1,18.0,18.1,0.0,1019.1,1017.9
15.4,47.530914826498424,15.0,94.0,80.0,7.0,7.0,1,18.9,19.9,0.0,1019.2,1015.7
3.6,54.0,19.0,86.0,81.0,7.0,7.0,1,23.6,25.1,1.9,1002.4,995.7
1.2,76.0,26.0,51.0,34.0,7.0,7.0,1,27.9,29.1,12.1,996.4,999.6
0.2,41.0,26.0,52.0,62.0,7.0,7.0,0,20.3,24.9,13.5,1005.5,1001.3
0.0,61.0,22.0,56.0,52.944654088050314,7.0,7.0,0,20.3,21.0,5.9,997.2,997.1
0.2,41.0,17.0,50.0,59.0,7.0,7.0,0,17.8,20.7,8.5,1006.1,1006.5
0.0,33.0,22.0,52.0,57.0,7.0,7.0,0,17.2,19.1,4.6,1009.9,1011.7
0.0,37.0,19.0,59.0,57.0,7.0,7.0,0,20.9,22.8,11.1,1014.8,1012.6
0.0,50.0,13.0,70.0,61.0,7.0,7.0,0,20.8,22.9,6.2,1007.8,1009.3
4.4,31.0,17.0,65.0,50.0,7.0,7.0,1,18.5,19.3,11.0,1022.4,1020.9
0.0,31.0,17.0,63.0,44.0,7.0,7.0,0,22.5,23.1,13.2,1015.4,1009.0
5.2,61.0,17.0,56.0,39.0,7.0,7.0,1,17.4,20.1,10.7,992.5,999.7
0.0,39.0,13.0,56.0,46.0,7.0,7.0,0,19.6,21.2,4.6,1005.4,1003.6
0.0,50.0,30.0,55.0,59.0,7.0,7.0,0,19.3,24.5,11.8,1010.5,1012.6
0.4,74.0,26.0,57.0,34.0,7.0,7.0,0,23.1,24.1,10.4,1011.2,1009.2
0.0,43.0,17.0,38.0,50.0,7.0,7.0,0,18.3,21.2,11.5,1018.7,1019.2
0.0,37.0,19.0,68.0,50.0,7.0,7.0,0,20.0,22.9,5.0,1018.2,1015.7
0.0,67.0,13.0,21.0,34.0,7.0,7.0,0,23.0,27.5,1.9,1008.3,1009.6
0.2,30.0,13.0,68.0,66.0,7.0,7.0,0,19.1,19.7,0.6,1015.3,1012.1
2.8,57.0,15.0,86.0,98.0,7.0,7.0,1,15.0,18.4,0.3,1000.6,1002.5
16.2,35.0,20.0,73.0,59.0,7.0,7.0,1,21.3,22.2,8.6,1014.6,1010.4
0.0,37.0,19.0,54.0,43.0,7.0,7.0,0,20.8,21.9,10.4,1011.3,1012.0
0.0,35.0,22.0,77.0,60.0,7.0,7.0,0,19.7,21.6,11.0,1010.4,1006.6
0.0,48.0,20.0,62.0,40.0,7.0,7.0,0,22.8,24.2,7.3,1000.9,999.0
0.2,54.0,24.0,44.0,52.944654088050314,7.0,7.0,0,16.6,18.8,10.9,1014.8,1018.6
0.0,69.0,19.0,65.62205466540999,45.0,7.0,7.0,0,19.6,21.0,9.2,1017.2,1015.2
0.0,43.0,24.0,56.0,38.0,7.0,7.0,0,17.2,18.4,8.7,1021.7,1022.0
0.0,39.0,20.0,64.0,49.0,7.0,7.0,0,19.9,20.0,11.6,1025.5,1023.0
0.0,44.0,13.0,78.0,56.0,7.0,7.0,0,21.3,21.8,3.0,1021.2,1015.8
2.4,48.0,15.0,87.0,89.0,7.0,7.0,1,17.5,22.1,0.6,1008.1,1005.9
1.6,41.0,15.0,60.0,41.0,7.0,7.0,1,16.9,18.2,10.2,1019.6,1017.4
0.4,50.0,19.0,59.0,43.0,7.0,7.0,0,20.9,21.5,9.4,1016.7,1018.8
0.0,31.0,22.0,68.0,54.0,7.0,7.0,0,21.4,22.5,11.6,1026.4,1025.2
0.0,31.0,20.0,71.0,53.0,7.0,7.0,0,23.8,24.8,13.0,1026.4,1024.0
0.0,43.0,24.0,64.0,54.0,7.0,7.0,0,25.4,27.6,11.3,1021.2,1015.9
0.0,54.0,24.0,70.0,83.0,7.0,7.0,0,15.1,21.1,2.8,1011.5,1015.0
0.0,31.0,20.0,57.0,57.0,7.0,7.0,0,17.5,18.4,0.4,1022.7,1020.0
4.8,67.0,9.0,94.0,96.0,7.0,7.0,1,17.1,19.8,1.5,1007.2,994.7
22.2,83.0,26.0,52.0,31.0,7.0,7.0,1,16.0,19.1,12.2,992.3,999.6
1.6,54.0,19.0,80.0,37.0,7.0,7.0,1,16.0,16.6,10.7,1009.8,1013.6
0.8,37.0,13.0,58.0,54.0,7.0,7.0,0,18.8,20.5,6.5,1020.8,1021.0
0.0,30.0,15.0,68.0,47.0,7.0,7.0,0,21.1,22.5,12.7,1023.3,1019.3
0.0,24.0,7.0,64.0,59.0,7.0,7.0,0,17.6,18.3,1.1,1016.2,1014.2
0.4,24.0,15.0,86.0,71.0,7.0,7.0,0,16.1,17.6,3.3,1016.9,1014.9
0.0,43.0,15.0,82.0,61.0,7.0,7.0,0,18.8,21.8,4.6,1009.1,1006.9
1.0,33.0,20.0,73.0,67.0,7.0,7.0,0,15.6,18.2,9.7,1007.8,1010.0
0.0,37.0,24.0,80.0,66.0,7.0,7.0,0,17.3,19.4,5.7,1009.8,1006.0
5.2,69.0,28.0,74.0,54.0,7.0,7.0,1,11.7,13.3,5.8,999.8,1004.0
2.8,57.0,28.0,61.0,71.0,7.0,7.0,1,16.2,18.2,7.0,1007.5,1003.1
0.8,69.0,20.0,73.0,59.0,7.0,7.0,0,11.3,15.8,6.2,1002.3,1003.4
1.8,67.0,28.0,56.0,42.0,7.0,7.0,1,12.9,13.7,7.9,1009.1,1013.3
0.6,31.0,19.0,67.0,43.0,7.0,7.0,0,14.5,15.0,11.7,1028.5,1028.6
0.0,28.0,17.0,72.0,49.0,7.0,7.0,0,18.6,20.4,11.1,1029.5,1025.7
0.0,44.0,15.0,62.0,33.0,7.0,7.0,0,24.6,25.6,5.8,1020.4,1016.5
0.4,44.0,19.0,73.0,53.0,7.0,7.0,0,24.1,26.5,1.2,1009.3,1005.1
0.0,31.0,20.0,86.0,67.0,7.0,7.0,0,19.2,20.7,6.0,1011.2,1011.0
5.2,28.0,17.0,91.0,75.0,7.0,7.0,1,16.4,17.2,1.3,1016.9,1018.2
0.0,30.0,20.0,84.0,61.0,7.0,7.0,0,19.8,20.4,7.3,1022.0,1020.5
0.0,43.0,17.0,74.0,30.0,7.0,7.0,0,27.8,29.6,9.7,1017.9,1014.0
0.0,54.0,26.0,84.0,30.0,7.0,7.0,0,27.7,28.5,10.0,1014.2,1011.2
0.0,48.0,20.0,46.0,45.0,7.0,7.0,0,16.3,17.8,11.3,1025.4,1025.8
0.0,33.0,17.0,71.0,40.0,7.0,7.0,0,20.4,21.1,10.0,1022.1,1017.1
0.2,39.0,15.0,81.0,41.0,7.0,7.0,0,15.6,18.9,8.1,1020.2,1018.9
0.2,46.0,30.0,50.0,41.0,7.0,7.0,0,19.1,20.1,9.1,1019.7,1017.7
0.0,41.0,22.0,71.0,52.0,7.0,7.0,0,17.7,19.0,9.3,1017.7,1017.0
0.0,26.0,13.0,70.0,61.0,7.0,7.0,0,16.3,17.3,3.1,1022.2,1020.4
0.0,43.0,24.0,71.0,58.0,7.0,7.0,0,19.0,20.8,5.7,1019.7,1016.0
0.0,35.0,19.0,81.0,54.0,7.0,7.0,0,24.3,25.2,8.0,1013.5,1011.3
0.0,54.0,24.0,80.0,64.0,7.0,7.0,0,18.7,21.4,1.7,1015.7,1015.3
2.0,57.0,20.0,79.0,90.0,7.0,7.0,1,15.2,15.8,0.1,1012.1,1007.9
22.4,72.0,19.0,92.0,73.0,7.0,7.0,1,18.6,19.0,0.0,994.4,991.4
3.2,65.0,19.0,53.0,47.0,7.0,7.0,1,16.1,17.2,7.8,1011.5,1015.9
0.0,43.0,6.0,66.0,49.0,7.0,7.0,0,18.7,19.6,2.5,1022.6,1021.3
0.0,31.0,7.0,73.0,51.0,7.0,7.0,0,20.1,21.2,10.5,1025.1,1022.7
0.0,47.530914826498424,22.0,65.0,43.0,7.0,7.0,0,22.3,23.7,10.0,1023.5,1021.9
1.601819322459222,41.0,11.0,75.0,45.0,7.0,7.0,0,21.7,23.3,9.4,1019.3,1015.8
0.0,81.0,22.0,51.0,40.0,7.0,7.0,0,15.1,17.0,6.0,1006.9,1008.5
0.6,52.0,22.0,54.0,45.0,7.0,7.0,0,14.8,16.2,7.3,1023.5,1022.1
2.4,31.0,11.0,93.0,77.0,7.0,7.0,1,15.0,15.1,0.6,1017.4,1015.6
0.4,19.0,7.0,73.0,56.0,7.0,7.0,0,12.8,13.4,0.2,1020.0,1018.9
0.0,47.530914826498424,7.0,85.0,44.0,7.0,7.0,0,16.7,17.2,7.3,1019.7,1016.8
0.2,61.0,11.0,64.0,67.0,7.0,7.0,0,9.1,13.7,3.7,1010.6,1015.3
1.2,39.0,19.0,61.0,60.0,7.0,7.0,1,11.8,14.1,6.2,1023.8,1022.8
0.0,22.0,7.0,70.0,59.0,7.0,7.0,0,13.1,15.0,7.5,1023.2,1020.4
0.2,33.0,11.0,73.0,57.0,7.0,7.0,0,14.6,14.8,7.4,1018.1,1013.5
