Rainfall,WindGustSpeed,WindSpeed3pm,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,RainToday,Temp3pm,MaxTemp,Sunshine,Pressure9am,Pressure3pm
0.0,22.0,7.0,54.0,15.0,2.0,2.0,0,32.3,33.6,11.6,1009.7,1006.6
0.0,39.0,17.0,25.0,15.0,7.0,2.0,0,35.8,36.9,8.9,1007.6,1006.1
0.0,56.0,13.0,33.0,18.0,4.0,7.0,0,36.0,37.4,5.8,1007.1,1005.5
0.0,39.0,20.0,67.0,90.0,8.0,7.0,0,21.1,25.3,1.8,1013.0,1014.1
0.8,35.0,22.0,88.0,72.0,8.0,7.0,0,25.6,28.1,0.8,1011.1,1009.0
4.2,26.0,7.0,95.0,95.0,8.0,8.0,1,22.0,26.3,0.8,1008.2,1004.7
62.8,50.0,11.0,98.0,63.0,8.0,7.0,1,28.5,28.6,4.2,1003.2,1003.4
22.0,57.0,33.0,96.0,96.0,8.0,8.0,1,24.9,27.1,0.5,1002.2,997.1
37.8,26.0,11.0,92.0,62.0,8.0,3.0,1,26.7,28.0,8.5,1005.3,1005.9
0.0,26.0,9.0,76.0,38.0,0.0,0.0,0,31.0,32.3,11.9,1010.1,1008.4
0.0,33.0,17.0,66.0,36.0,0.0,0.0,0,33.3,34.2,13.5,1009.3,1007.0
0.0,39.0,15.0,60.0,43.0,1.0,1.0,0,23.4,26.0,13.3,1011.7,1009.6
0.0,30.0,11.0,64.0,38.0,0.0,1.0,0,24.6,26.8,13.6,1012.5,1009.6
0.0,28.0,15.0,69.0,36.0,0.0,0.0,0,25.8,27.8,13.5,1011.9,1010.8
0.0,22.0,6.0,61.0,26.0,0.0,0.0,0,30.2,32.0,13.5,1011.2,1008.9
0.0,33.0,11.0,43.0,21.0,1.0,1.0,0,36.1,36.3,13.0,1009.4,1007.8
0.0,28.0,9.0,69.0,36.0,3.0,1.0,0,32.8,34.6,13.0,1012.6,1010.8
0.0,24.0,9.0,72.0,34.0,0.0,1.0,0,33.5,34.2,12.8,1009.3,1006.0
0.0,35.0,15.0,29.0,36.0,7.0,1.0,0,29.5,30.9,11.5,1005.8,1005.0
0.0,59.0,15.0,54.0,33.0,1.0,1.0,0,34.9,37.6,12.3,1007.8,1004.9
0.0,54.0,17.0,71.0,40.0,3.0,2.0,0,30.6,31.8,12.5,1012.6,1013.1
0.0,31.0,15.0,56.0,28.0,3.0,1.0,0,33.6,34.2,9.8,1016.5,1016.4
0.0,30.0,11.0,61.0,30.0,2.0,2.0,0,28.4,30.8,12.9,1021.0,1018.7
0.0,24.0,9.0,54.0,25.0,0.0,1.0,0,31.2,33.7,13.2,1018.2,1017.0
0.0,31.0,13.0,38.0,15.0,0.0,1.0,0,37.9,39.0,13.1,1016.6,1014.1
0.0,39.0,20.0,39.0,17.0,0.0,0.0,0,39.5,39.9,12.9,1012.4,1010.0
0.0,43.0,17.0,35.0,17.0,0.0,2.0,0,40.7,41.9,11.8,1007.2,1004.2
0.0,33.0,11.0,71.0,45.0,7.0,6.0,0,35.4,36.5,10.8,1008.9,1008.0
0.0,39.0,11.0,54.0,32.0,6.0,7.0,0,37.4,38.7,9.0,1011.4,1010.3
0.2,61.0,19.0,85.0,95.0,7.0,8.0,0,24.9,35.4,3.9,1011.3,1007.3
155.0,28.0,17.0,98.0,97.0,8.0,8.0,1,19.4,23.2,1.6,1009.1,1009.4
32.4,41.0,24.0,65.0,44.0,7.0,6.0,1,18.2,22.1,5.8,1022.6,1024.1
0.0,43.0,22.0,62.0,31.0,6.0,1.0,0,23.1,25.1,11.7,1025.3,1021.8
0.0,35.0,19.0,76.0,41.0,1.0,0.0,0,25.6,27.2,12.8,1021.8,1018.7
0.0,26.0,7.0,71.0,48.0,2.0,7.0,0,28.3,29.8,10.4,1020.1,1017.2
0.0,35.0,19.0,67.0,39.0,6.0,5.0,0,35.4,36.3,12.1,1015.1,1012.2
0.0,46.0,22.0,61.0,48.0,7.0,7.0,0,31.9,35.1,8.0,1011.0,1010.6
0.0,37.0,17.0,65.0,57.0,7.0,7.0,0,21.8,23.3,3.0,1018.6,1017.6
0.0,46.0,20.0,74.0,34.0,4.0,1.0,0,24.7,26.5,10.3,1022.7,1020.7
0.0,30.0,6.0,76.0,44.0,5.0,6.0,0,26.3,28.1,9.8,1021.0,1018.9
2.4,39.0,17.0,71.0,62.0,7.0,7.0,1,25.8,29.3,4.7,1016.9,1015.9
0.0,26.0,9.0,90.0,63.0,7.0,7.0,0,26.7,28.5,7.6,1014.1,1011.8
0.0,20.0,11.0,100.0,58.0,8.0,5.0,0,28.6,30.7,8.7,1012.8,1011.9
0.0,24.0,13.0,78.0,65.0,8.0,8.0,0,28.0,28.6,0.1,1011.3,1008.0
2.6,37.0,19.0,85.0,56.0,7.0,5.0,1,26.1,26.8,9.3,1006.9,1008.5
0.0,37.0,24.0,84.0,43.0,7.0,7.0,0,25.2,26.3,9.6,1014.4,1014.0
0.0,41.0,20.0,65.0,39.0,1.0,1.0,0,21.7,23.5,12.2,1021.8,1020.9
0.0,46.0,20.0,67.0,31.0,0.0,0.0,0,23.7,25.6,12.2,1023.2,1020.9
0.0,28.0,15.0,72.0,33.0,1.0,1.0,0,28.7,30.0,12.2,1022.9,1020.0
0.0,26.0,6.0,65.0,28.0,0.0,1.0,0,31.1,32.2,12.2,1018.5,1014.9
0.0,37.0,7.0,75.0,30.0,5.0,7.0,0,31.8,32.6,4.5,1013.4,1011.2
0.0,33.0,17.0,77.0,25.0,7.0,6.0,0,33.0,34.8,4.6,1010.4,1007.6
0.0,33.0,9.0,63.0,40.0,7.0,5.0,0,32.5,33.7,8.0,1006.6,1005.2
0.0,37.0,20.0,70.0,41.0,2.0,1.0,0,31.7,32.4,10.4,1006.5,1004.9
0.0,43.0,19.0,62.0,36.0,7.0,4.0,0,23.2,24.9,10.7,1013.7,1013.7
0.0,28.0,13.0,62.0,29.0,1.0,0.0,0,21.3,23.4,11.2,1019.1,1016.2
0.0,31.0,13.0,73.0,35.0,3.0,2.0,0,22.5,24.3,11.9,1017.6,1015.2
0.0,33.0,17.0,65.0,32.0,1.0,1.0,0,22.7,24.6,11.9,1018.0,1016.3
0.0,35.0,13.0,63.0,27.0,0.0,0.0,0,22.8,24.5,11.9,1021.1,1019.2
0.0,39.0,19.0,56.0,36.0,0.0,0.0,0,31.1,32.4,11.7,1019.7,1017.2
0.0,43.0,22.0,42.0,23.0,0.0,0.0,0,31.7,32.5,11.7,1017.7,1013.9
0.0,54.0,19.0,50.0,38.0,5.0,7.0,0,29.3,30.9,4.4,1012.1,1009.7
0.8,39.0,6.0,96.0,83.0,8.0,8.0,0,21.9,22.8,0.8,1011.2,1010.1
2.2,31.0,17.0,97.0,67.0,8.0,7.0,1,23.7,24.7,1.2,1012.4,1011.9
0.0,30.0,9.0,85.0,52.0,7.0,5.0,0,28.4,29.2,8.8,1015.1,1013.0
0.0,28.0,7.0,88.0,38.0,0.0,4.0,0,31.8,32.4,10.0,1016.1,1014.5
0.0,46.0,9.0,80.0,93.0,7.0,8.0,0,21.7,33.2,3.7,1017.2,1017.5
31.8,28.0,13.0,90.0,72.0,8.0,6.0,1,24.2,26.5,4.2,1020.9,1019.8
0.2,26.0,13.0,89.0,48.0,7.0,1.0,0,30.0,31.1,9.2,1018.6,1016.1
0.0,31.0,15.0,75.0,42.0,1.0,1.0,0,26.7,27.4,10.8,1019.8,1018.6
0.0,28.0,15.0,76.0,35.0,7.0,7.0,0,23.7,24.9,8.5,1021.7,1019.6
0.0,24.0,13.0,69.0,45.0,8.0,7.0,0,20.0,20.7,3.2,1017.6,1014.5
0.0,26.0,9.0,73.0,37.0,4.0,1.0,0,26.5,27.7,8.8,1013.0,1009.2
0.0,31.0,15.0,68.0,39.0,4.0,7.0,0,29.4,29.9,5.3,1008.0,1004.7
82.2,43.0,11.0,96.0,75.0,7.0,7.0,1,24.0,25.7,5.9,1001.0,1001.0
2.0,35.0,20.0,90.0,69.0,8.0,8.0,1,19.8,21.4,1.0,1006.1,1006.5
0.2,50.0,26.0,93.0,60.0,1.0,7.0,0,19.7,20.0,1.2,1008.8,1006.1
0.4,50.0,28.0,85.0,56.0,8.0,8.0,0,19.5,20.6,3.5,1010.8,1011.8
0.0,37.0,24.0,83.0,43.0,7.0,2.0,0,20.6,21.4,7.8,1019.1,1018.8
0.0,37.0,15.0,80.0,44.0,1.0,1.0,0,20.1,21.1,12.7,1024.5,1022.7
0.0,28.0,9.0,86.0,48.0,0.0,1.0,0,21.9,23.7,10.6,1025.6,1023.2
0.0,19.0,9.0,84.0,35.0,0.0,1.0,0,26.2,27.1,10.6,1024.3,1021.9
0.0,44.0,11.0,75.0,34.0,0.0,4.0,0,28.9,29.9,10.5,1021.0,1018.5
0.0,33.0,19.0,80.0,43.0,2.0,1.0,0,23.8,24.5,10.8,1020.2,1019.7
0.0,33.0,15.0,82.0,36.0,0.0,0.0,0,19.6,21.1,11.1,1028.4,1025.3
0.0,48.0,13.0,80.0,50.0,7.0,8.0,0,20.0,20.5,0.1,1018.7,1017.1
0.0,48.0,13.0,91.0,72.0,7.0,7.0,0,17.6,19.0,1.6,1018.3,1016.8
0.0,31.0,13.0,85.0,41.0,0.0,1.0,0,19.3,19.8,9.6,1020.6,1018.5
0.0,28.0,11.0,81.0,45.0,1.0,2.0,0,19.2,19.6,9.6,1024.2,1022.5
0.0,44.0,11.0,89.0,44.0,1.0,2.0,0,17.4,17.9,8.6,1027.6,1024.9
0.0,17.0,9.0,86.0,47.0,7.0,7.0,0,16.8,17.9,6.5,1025.8,1022.1
0.0,26.0,9.0,83.0,39.0,4.0,1.0,0,19.7,20.0,8.5,1019.9,1016.0
0.0,28.0,17.0,72.0,40.0,1.0,1.0,0,19.0,19.4,9.4,1018.0,1015.8
0.0,37.0,17.0,82.0,36.0,2.0,1.0,0,16.4,16.6,9.8,1022.6,1019.8
0.0,31.0,17.0,82.0,40.0,2.0,2.0,0,15.2,15.5,9.4,1022.9,1019.3
0.0,41.0,26.0,89.0,52.0,7.0,7.0,0,15.3,15.9,3.2,1018.3,1015.4
0.2,35.0,19.0,95.0,67.0,7.0,4.0,0,18.3,18.5,4.3,1018.2,1015.9
1.4,35.0,22.0,96.0,59.0,7.0,4.0,1,17.6,18.4,5.8,1019.6,1017.0
0.4,35.0,17.0,75.0,38.0,0.0,2.0,0,15.8,16.3,8.6,1027.7,1026.9
0.0,24.0,11.0,72.0,37.0,7.0,1.0,0,15.8,16.0,6.5,1034.6,1032.7
0.0,19.0,7.0,82.0,40.0,0.0,1.0,0,15.7,16.2,8.8,1034.5,1031.7
0.0,17.0,9.0,81.0,42.0,0.0,2.0,0,15.8,16.3,9.1,1032.5,1028.5
0.0,28.0,11.0,70.0,36.0,7.0,7.0,0,17.7,18.1,4.1,1029.8,1027.0
0.0,24.0,9.0,60.0,28.0,7.0,5.0,0,21.6,22.1,5.0,1028.8,1025.6
0.0,28.0,11.0,58.0,28.0,7.0,5.0,0,23.5,24.7,6.3,1025.1,1020.8
0.0,35.0,15.0,65.0,28.0,5.0,7.0,0,24.0,25.4,7.3,1020.4,1015.9
8.8,59.0,19.0,97.0,77.0,7.0,6.0,1,18.5,19.9,3.8,1011.3,1004.8
2.2,57.0,20.0,88.0,70.0,3.0,8.0,1,13.8,16.5,4.3,1008.3,1007.3
0.8,44.0,24.0,90.0,57.0,6.0,5.0,0,13.7,14.7,6.8,1013.6,1014.8
0.2,35.0,20.0,87.0,61.0,0.0,7.0,0,12.2,13.1,4.6,1022.4,1021.4
0.0,30.0,15.0,80.0,59.0,8.0,7.0,0,12.8,13.0,1.1,1024.6,1023.1
0.0,24.0,11.0,89.0,65.0,7.0,8.0,0,13.6,14.7,0.9,1024.9,1023.0
0.0,13.0,6.0,96.0,63.0,7.0,7.0,0,14.2,14.8,0.9,1025.9,1024.0
0.0,17.0,9.0,92.0,51.0,7.0,7.0,0,14.6,15.0,0.2,1026.9,1024.8
0.2,24.0,15.0,91.0,44.0,4.0,2.0,0,16.1,16.6,8.4,1027.4,1024.6
0.0,20.0,11.0,91.0,45.0,0.0,3.0,0,17.2,17.5,8.8,1025.4,1023.1
0.0,17.0,6.0,86.0,49.0,3.0,1.0,0,20.1,20.2,9.1,1026.5,1023.9
0.0,30.0,15.0,88.0,43.0,7.0,2.0,0,20.3,21.0,8.3,1024.4,1020.5
0.0,31.0,11.0,78.0,40.0,7.0,7.0,0,18.7,20.2,3.1,1018.2,1015.8
3.4,28.0,9.0,96.0,58.0,7.0,6.0,1,15.8,17.7,5.8,1018.5,1017.9
0.4,48.0,20.0,92.0,41.0,7.0,2.0,0,16.5,17.5,6.7,1018.6,1015.3
0.0,24.0,13.0,84.0,39.0,4.0,4.0,0,14.1,14.5,5.9,1021.7,1020.3
1.4,50.0,24.0,88.0,51.0,7.0,7.0,1,14.8,15.8,5.4,1020.9,1018.4
0.4,39.0,20.0,84.0,39.0,0.0,6.0,0,13.0,13.3,7.8,1026.0,1024.3
0.0,35.0,19.0,86.0,47.0,0.0,3.0,0,13.5,14.1,7.8,1025.7,1023.4
0.0,35.0,15.0,88.0,56.0,1.0,7.0,0,13.8,15.0,5.5,1026.3,1025.0
0.0,39.0,17.0,91.0,50.0,0.0,3.0,0,14.8,15.0,8.8,1030.0,1027.6
0.0,28.0,15.0,94.0,53.0,1.0,4.0,0,14.7,15.4,8.6,1029.8,1027.1
0.2,20.0,11.0,99.0,53.0,3.0,7.0,0,14.1,15.0,6.2,1028.3,1025.5
0.0,22.0,9.0,97.0,54.0,4.0,1.0,0,14.4,14.6,8.4,1027.8,1025.4
0.0,50.0,11.0,100.0,49.0,0.0,1.0,0,16.4,16.7,8.6,1028.3,1024.5
0.2,41.0,11.0,95.0,46.0,7.0,7.0,0,15.4,16.8,5.7,1021.6,1017.6
0.0,48.0,24.0,82.0,58.0,0.0,7.0,0,15.1,16.4,5.7,1016.6,1017.2
0.0,31.0,15.0,93.0,59.0,1.0,8.0,0,16.4,18.1,4.8,1020.5,1018.4
0.0,35.0,19.0,81.0,47.0,7.0,6.0,0,17.3,18.2,2.7,1017.9,1013.9
0.0,48.0,28.0,77.0,39.0,1.0,6.0,0,19.9,20.5,6.8,1014.2,1008.5
4.0,80.0,20.0,87.0,53.0,1.0,3.0,1,12.5,13.2,5.8,1008.2,1010.4
0.0,33.0,20.0,90.0,65.0,1.0,7.0,0,14.5,15.3,4.4,1018.3,1017.7
0.6,22.0,9.0,94.0,58.0,7.0,7.0,0,16.7,17.1,2.9,1024.2,1023.3
0.0,20.0,9.0,99.0,50.0,1.0,2.0,0,18.4,18.7,7.6,1028.6,1027.2
0.0,37.0,26.0,90.0,37.0,0.0,0.0,0,17.8,18.1,9.1,1029.4,1025.8
0.0,24.0,9.0,78.0,32.0,0.0,1.0,0,19.7,20.0,9.0,1025.5,1023.0
0.0,26.0,15.0,93.0,45.0,0.0,1.0,0,16.7,16.9,8.7,1030.5,1028.8
0.0,20.0,6.0,95.0,44.0,1.0,3.0,0,16.8,17.3,8.9,1033.7,1030.2
0.0,28.0,19.0,82.0,46.0,6.0,1.0,0,19.7,20.1,8.5,1032.4,1029.7
0.0,31.0,19.0,73.0,45.0,7.0,7.0,0,19.6,19.8,7.9,1033.4,1029.6
0.0,35.0,24.0,72.0,36.0,1.0,3.0,0,19.1,19.7,9.2,1028.6,1024.4
0.0,54.0,31.0,62.0,33.0,5.0,7.0,0,20.3,20.9,3.5,1020.0,1014.8
1.8,33.0,13.0,94.0,96.0,8.0,7.0,1,13.3,14.4,2.1,1014.4,1011.7
4.0,56.0,28.0,69.0,46.0,0.0,7.0,1,15.5,16.8,7.0,1013.3,1011.2
0.0,59.0,30.0,83.0,49.0,1.0,7.0,0,14.7,15.7,7.7,1017.2,1015.6
0.0,57.0,30.0,85.0,48.0,7.0,6.0,0,15.3,16.0,4.7,1014.1,1010.5
0.6,31.0,19.0,94.0,46.0,1.0,7.0,0,12.1,13.5,7.5,1019.8,1023.8
0.0,33.0,17.0,93.0,53.0,7.0,6.0,0,12.0,12.9,2.5,1029.4,1026.9
0.0,31.0,17.0,94.0,55.0,7.0,7.0,0,13.8,13.9,3.0,1026.6,1023.5
0.0,56.0,24.0,95.0,48.0,7.0,7.0,0,13.6,14.0,2.5,1022.1,1020.0
0.6,28.0,9.0,71.0,50.0,8.0,6.0,0,12.6,12.8,1.7,1028.0,1027.6
0.0,26.0,11.0,81.0,57.0,8.0,8.0,0,10.9,11.4,0.1,1029.4,1025.7
0.0,20.0,13.0,88.0,62.0,8.0,8.0,0,11.4,11.6,0.8,1024.4,1023.3
0.0,31.0,17.0,99.0,45.0,1.0,1.0,0,14.0,14.4,8.5,1031.9,1030.8
0.2,31.0,20.0,97.0,37.0,6.0,7.0,0,13.5,13.9,4.8,1034.7,1030.1
0.0,24.0,11.0,66.0,69.0,4.0,7.0,0,10.9,12.1,2.4,1026.0,1022.5
0.0,31.0,15.0,93.0,75.0,7.0,7.0,0,12.2,16.0,2.8,1021.1,1018.3
4.8,39.0,17.0,95.0,69.0,6.0,7.0,1,11.4,14.3,4.1,1023.3,1022.3
0.0,28.0,13.0,91.0,71.0,7.0,1.0,0,12.9,14.6,3.6,1025.7,1024.2
0.0,33.0,19.0,90.0,51.0,0.0,1.0,0,16.3,16.6,9.3,1026.1,1023.3
0.0,26.0,13.0,92.0,45.0,0.0,0.0,0,14.4,14.9,9.6,1025.9,1023.1
0.0,20.0,9.0,97.0,43.0,1.0,2.0,0,14.5,14.8,9.4,1024.9,1022.9
0.0,28.0,13.0,95.0,35.0,1.0,4.0,0,16.5,16.8,8.1,1024.3,1021.4
2.0,44.0,24.0,72.0,42.0,2.0,5.0,1,18.4,19.5,8.1,1018.8,1015.8
0.0,37.0,19.0,94.0,48.0,7.0,6.0,0,16.5,17.7,5.9,1019.6,1018.6
0.0,44.0,7.0,93.0,47.0,6.0,7.0,0,13.9,15.0,3.6,1026.2,1025.4
0.0,26.0,7.0,81.0,37.0,0.0,1.0,0,15.9,16.7,9.1,1029.7,1027.3
0.0,33.0,19.0,65.0,30.0,0.0,0.0,0,18.7,19.1,9.8,1027.8,1024.0
0.0,41.0,20.0,53.0,24.0,6.0,7.0,0,19.9,20.7,5.9,1023.5,1019.6
0.2,35.0,20.0,71.0,44.0,8.0,3.0,0,19.1,20.5,4.7,1018.8,1015.3
1.0,37.168774966711055,4.0,92.0,29.0,1.0,0.0,0,20.7,21.3,9.0,1019.3,1017.4
0.0,43.0,30.0,53.0,18.0,1.0,3.0,0,23.4,24.8,8.9,1019.1,1015.8
0.0,46.0,26.0,64.0,18.0,6.0,1.0,0,26.0,26.7,9.3,1018.4,1015.1
0.0,41.0,26.0,49.0,19.0,1.0,0.0,0,27.1,27.7,9.6,1017.0,1014.2
0.0,61.0,35.0,37.0,11.0,6.0,1.0,0,27.6,27.9,8.8,1019.1,1014.9
0.0,33.0,17.0,77.0,86.0,7.0,8.0,0,11.7,14.0,0.7,1020.3,1017.6
2.8,48.0,17.0,89.0,49.0,1.0,6.0,1,16.2,17.4,6.6,1017.8,1014.9
2.6,28.0,15.0,91.0,76.0,5.0,7.0,1,12.7,14.5,5.6,1014.9,1012.7
2.0,48.0,22.0,93.0,77.0,8.0,7.0,1,12.9,15.4,4.5,1013.2,1010.9
2.6,24.0,15.0,100.0,62.0,8.0,4.0,1,13.4,14.1,5.0,1012.9,1010.6
0.0,28.0,19.0,95.0,76.0,7.0,8.0,0,11.6,13.1,0.0,1008.8,1007.5
1.0,31.0,15.0,89.0,59.0,1.0,6.0,0,17.0,18.0,6.4,1015.0,1014.9
0.0,20.0,9.0,83.0,52.0,1.0,6.0,0,17.4,18.1,6.0,1021.2,1019.4
0.0,20.0,9.0,87.0,62.0,8.0,8.0,0,15.6,16.5,0.9,1023.2,1021.5
0.8,20.0,6.0,82.0,48.0,1.0,2.0,0,19.5,20.3,8.8,1025.2,1022.0
0.0,35.0,11.0,71.0,35.0,8.0,8.0,0,20.0,21.5,1.1,1021.4,1018.0
2.2,37.0,17.0,75.0,31.0,7.0,8.0,1,20.4,20.5,0.6,1015.2,1010.6
4.6,46.0,24.0,83.0,43.0,1.0,5.0,1,16.1,17.3,6.6,1006.4,1006.4
0.0,54.0,26.0,78.0,84.0,6.0,6.0,0,14.2,15.0,5.2,1016.3,1014.4
2.0,39.0,13.0,84.0,69.0,7.0,7.0,1,16.7,16.8,1.2,1023.8,1023.9
0.2,19.0,9.0,100.0,57.0,8.0,4.0,0,18.8,19.9,6.9,1030.5,1029.0
0.0,31.0,13.0,70.0,33.0,0.0,1.0,0,20.2,20.6,10.2,1035.1,1032.9
0.0,26.0,7.0,64.0,34.0,0.0,7.0,0,21.0,21.1,10.4,1037.4,1033.8
0.0,20.0,9.0,68.0,28.0,0.0,7.0,0,20.8,21.4,10.1,1034.7,1030.5
0.0,37.0,11.0,66.0,28.0,0.0,0.0,0,22.7,23.1,10.4,1029.6,1024.6
0.0,48.0,24.0,41.0,36.0,0.0,1.0,0,22.4,24.6,10.5,1022.0,1020.8
0.0,22.0,11.0,78.0,33.0,0.0,1.0,0,18.1,18.6,10.3,1026.8,1022.8
0.0,22.0,13.0,68.0,32.0,6.0,1.0,0,18.6,19.1,10.3,1023.9,1020.5
0.0,33.0,17.0,69.0,25.0,0.0,3.0,0,20.1,20.8,10.2,1022.6,1017.7
0.0,33.0,17.0,62.0,44.0,7.0,6.0,0,18.0,18.9,8.4,1020.9,1020.2
0.0,26.0,13.0,64.0,32.0,0.0,1.0,0,16.7,17.3,10.6,1027.0,1024.5
0.0,24.0,7.0,68.0,41.0,6.0,7.0,0,17.4,17.9,10.1,1027.7,1024.4
0.0,20.0,11.0,70.0,36.0,1.0,1.0,0,18.9,19.6,10.1,1026.9,1023.6
0.0,28.0,15.0,63.0,25.0,0.0,0.0,0,22.2,23.3,10.5,1025.4,1022.0
0.0,46.0,33.0,34.0,14.0,7.0,7.0,0,28.3,28.7,8.9,1020.5,1014.8
0.0,28.0,13.0,62.0,39.0,1.0,1.0,0,22.3,22.4,10.6,1021.5,1020.3
0.0,20.0,9.0,60.0,29.0,7.0,4.0,0,23.5,24.2,8.8,1023.8,1017.6
0.0,50.0,24.0,59.0,23.0,7.0,2.0,0,16.9,17.5,8.2,1018.2,1018.2
0.0,24.0,7.0,63.0,27.0,0.0,2.0,0,17.3,18.3,9.8,1022.5,1019.1
0.0,28.0,9.0,53.0,28.0,7.0,7.0,0,17.0,18.3,4.9,1021.8,1019.2
0.2,52.0,30.0,81.0,31.0,7.0,5.0,0,15.1,17.8,9.3,1021.1,1019.3
0.0,43.0,22.0,65.0,40.0,8.0,7.0,0,15.9,17.9,5.1,1025.8,1021.4
0.6,41.0,19.0,93.0,42.0,7.0,2.0,0,17.4,19.1,8.9,1023.1,1020.4
0.0,28.0,13.0,68.0,36.0,7.0,0.0,0,16.2,16.6,9.0,1029.1,1026.6
0.0,41.0,19.0,59.0,19.0,4.0,6.0,0,22.1,23.5,10.1,1028.0,1022.2
0.0,44.0,26.0,38.0,33.0,0.0,1.0,0,22.9,23.8,10.7,1023.4,1021.0
0.0,33.0,20.0,56.0,21.0,1.0,2.0,0,24.8,26.5,9.8,1024.9,1019.7
0.0,39.0,19.0,20.0,17.0,7.0,7.0,0,24.4,25.9,2.5,1017.6,1015.6
0.0,50.0,26.0,14.0,3.0,4.0,1.0,0,32.4,33.2,10.6,1012.7,1008.2
0.0,28.0,6.0,86.0,31.0,5.0,1.0,0,23.5,24.3,9.3,1019.1,1015.3
0.0,87.0,35.0,26.0,10.0,0.0,7.0,0,30.0,32.3,6.4,1007.5,1000.2
0.0,48.0,30.0,56.0,22.0,2.0,4.0,0,18.6,20.2,10.7,1015.1,1015.7
0.0,24.0,9.0,58.0,31.0,0.0,0.0,0,23.0,23.4,10.7,1023.8,1019.7
0.0,56.0,31.0,28.0,11.0,0.0,0.0,0,28.0,28.7,11.2,1019.5,1012.7
0.0,37.0,13.0,53.0,32.0,1.0,0.0,0,18.6,19.4,11.4,1023.3,1020.7
0.0,37.0,19.0,56.0,38.0,7.0,7.0,0,14.9,15.5,0.5,1023.6,1021.2
0.0,24.0,9.0,60.0,30.0,0.0,1.0,0,20.2,20.7,10.6,1023.7,1020.5
0.0,39.0,20.0,47.0,25.0,2.0,1.0,0,23.8,24.3,10.3,1021.0,1015.1
0.0,50.0,33.0,32.0,13.0,4.0,1.0,0,30.4,30.6,10.8,1012.3,1005.4
0.0,65.0,13.0,60.0,86.0,8.0,7.0,0,18.5,27.3,5.6,1002.0,995.5
5.6,83.0,39.0,62.0,48.0,1.0,3.0,1,16.0,18.1,9.6,1002.5,1003.7
0.8,59.0,19.0,68.0,53.0,7.0,7.0,0,15.8,18.7,5.2,1008.7,1003.6
5.4,61.0,35.0,77.0,30.0,7.0,5.0,1,17.4,17.5,6.7,1009.9,1011.7
0.8,33.0,13.0,75.0,38.0,0.0,1.0,0,19.1,19.8,11.0,1021.6,1020.0
0.0,22.0,9.0,77.0,28.0,0.0,1.0,0,20.5,21.4,10.9,1022.1,1020.1
0.0,37.0,17.0,52.0,20.0,4.0,5.0,0,25.5,26.5,10.9,1021.0,1017.1
0.0,33.0,22.0,80.0,88.0,8.0,8.0,0,14.3,17.4,1.4,1015.6,1012.9
4.0,50.0,13.0,96.0,63.0,8.0,7.0,1,18.9,20.3,1.6,1013.6,1012.2
0.0,35.0,11.0,90.0,52.0,8.0,7.0,0,21.8,22.6,1.8,1014.2,1011.6
0.0,35.0,20.0,84.0,36.0,1.0,7.0,0,21.4,22.9,10.9,1015.7,1013.1
0.0,37.0,15.0,85.0,45.0,7.0,6.0,0,20.4,22.5,8.3,1014.1,1011.9
0.0,43.0,22.0,66.0,29.0,2.0,6.0,0,18.8,19.2,10.4,1014.5,1013.1
0.0,35.0,13.0,67.0,34.0,7.0,6.0,0,19.5,21.3,6.5,1018.0,1015.5
0.0,24.0,13.0,63.0,30.0,0.0,1.0,0,21.1,22.2,11.3,1020.4,1018.1
0.0,33.0,9.0,57.0,23.0,6.0,5.0,0,24.6,26.4,10.2,1019.2,1015.6
0.0,43.0,13.0,38.0,18.0,7.0,7.0,0,27.4,31.5,6.4,1012.0,1007.7
0.0,54.0,24.0,72.0,33.0,3.0,2.0,0,23.6,25.2,10.4,1013.7,1012.5
0.0,43.0,20.0,64.0,25.0,0.0,1.0,0,21.0,22.4,12.0,1024.1,1024.5
0.0,31.0,15.0,50.0,25.0,0.0,0.0,0,22.0,24.0,12.2,1033.4,1030.5
0.0,33.0,17.0,36.0,12.0,0.0,0.0,0,29.1,30.4,12.3,1029.2,1024.9
0.0,61.0,22.0,37.0,20.0,1.0,2.0,0,32.3,33.5,12.1,1024.9,1020.8
0.0,43.0,11.0,24.0,22.0,5.0,8.0,0,29.8,30.0,3.7,1021.5,1019.8
0.0,24.0,15.0,75.0,51.0,7.0,8.0,0,23.7,24.3,0.0,1023.6,1021.8
0.0,24.0,15.0,82.0,37.0,7.0,7.0,0,26.7,28.3,4.0,1022.3,1019.6
0.0,46.0,20.0,37.0,14.0,2.0,7.0,0,34.4,36.1,9.8,1017.6,1012.6
0.0,48.0,15.0,33.0,38.0,7.0,7.0,0,28.2,31.9,3.4,1007.9,1006.0
13.4,35.0,19.0,73.0,32.0,3.0,2.0,1,19.3,21.5,12.2,1016.9,1015.8
0.2,30.0,13.0,77.0,39.0,7.0,4.0,0,22.8,24.4,9.4,1020.4,1017.4
0.0,30.0,13.0,57.0,28.0,2.0,5.0,0,29.8,29.8,11.8,1017.7,1013.9
0.0,69.0,26.0,40.0,14.0,7.0,7.0,0,35.0,35.6,9.5,1010.7,1006.7
3.6,43.0,22.0,77.0,31.0,7.0,4.0,1,22.8,23.9,9.6,1014.7,1014.8
