Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp,Evaporation,Sunshine,Pressure9am,Pressure3pm,Temp9am
0.0,24.0,0.0,9.0,80.0,63.0,0,14.6,15.8,1.4,1.8,1028.2,1026.0,11.3
0.0,41.0,13.0,24.0,61.0,54.0,0,15.5,16.4,5.770363849765259,7.6,1025.6,1021.4,11.4
2.0,26.0,11.0,11.0,90.0,92.0,1,10.8,11.5,5.770363849765259,0.0,1019.1,1016.9,9.2
12.4,31.0,6.0,17.0,99.0,58.0,1,14.9,15.2,2.4,7.2,1022.7,1021.2,7.8
5.2,28.0,6.0,11.0,95.0,71.0,1,12.7,15.0,1.0,6.4,1027.3,1026.6,9.7
0.6,20.0,2.0,13.0,91.0,69.0,0,14.0,15.2,1.0,7.1,1032.3,1031.1,7.2
0.0,15.0,0.0,9.0,88.0,74.0,0,13.2,13.7,1.0,3.8,1035.9,1033.9,9.6
0.0,19.0,0.0,7.0,73.0,73.0,0,12.0,12.6,0.4,0.0,1035.9,1033.2,11.3
0.0,20.0,6.0,9.0,72.0,59.0,0,12.9,13.3,5.770363849765259,0.0,1033.7,1031.3,10.8
0.0,22.0,0.0,11.0,84.0,59.0,0,14.2,15.3,5.770363849765259,9.6,1033.9,1031.6,7.9
0.0,26.0,0.0,11.0,80.0,42.0,0,15.8,17.4,2.8,7.8,1035.9,1033.1,9.5
0.0,35.0,17.0,17.0,55.0,44.0,0,16.2,16.3,1.4,8.1,1031.6,1027.2,11.3
0.0,35.0,9.0,9.0,54.0,33.0,0,17.9,18.7,2.4,7.7,1021.7,1016.6,13.2
9.8,31.0,11.0,15.0,89.0,83.0,1,15.0,15.2,1.2,0.2,1012.4,1010.3,12.4
0.4,46.0,7.0,19.0,67.0,74.0,0,15.3,18.2,0.8,5.4,1011.3,1010.5,13.4
1.6,54.0,7.0,20.0,89.0,73.0,1,15.5,15.8,1.6,0.8,1019.4,1018.1,10.4
12.8,69.0,24.0,20.0,62.0,59.0,1,11.2,12.6,5.770363849765259,8.3,1024.5,1027.2,10.2
1.4,41.0,9.0,17.0,72.0,48.0,1,13.6,14.6,3.8,8.2,1034.3,1031.9,10.0
0.0,24.0,7.0,13.0,65.0,65.0,0,11.7,12.4,1.8,0.0,1029.6,1026.1,10.8
8.6,43.0,6.0,13.0,96.0,68.0,1,12.0,12.5,1.0,2.8,1017.9,1018.0,8.7
7.4,28.0,2.0,13.0,86.0,54.0,1,13.2,13.4,2.4,3.8,1026.0,1025.3,6.8
0.2,20.0,11.0,4.0,82.0,58.0,0,11.5,12.3,0.2,0.8,1028.2,1025.3,9.9
1.5663539307667422,39.0,11.0,22.0,63.0,49.0,0,14.1,14.2,5.770363849765259,2.6,1022.8,1018.9,9.1
1.5663539307667422,31.0,15.0,6.0,50.0,74.0,0,11.4,13.4,5.770363849765259,0.7,1015.9,1012.3,11.1
4.8,24.0,0.0,7.0,87.0,55.0,1,12.5,14.0,3.0,1.8,1014.3,1012.7,10.1
0.6,44.0,11.0,20.0,61.0,40.0,0,15.4,16.1,1.0,9.8,1014.1,1013.1,10.9
1.8,52.0,13.0,28.0,66.0,61.0,1,13.9,14.9,2.4,8.0,1017.8,1017.3,13.2
0.2,39.0,11.0,19.0,87.0,61.0,0,12.8,13.6,2.8,3.0,1022.6,1021.9,10.8
0.2,39.0,17.0,22.0,63.0,46.0,0,15.7,16.2,1.4,6.2,1017.4,1011.0,9.4
4.0,59.0,28.0,19.0,80.0,59.0,1,15.4,16.3,5.770363849765259,1.4,996.3,997.3,11.9
6.6,54.0,31.0,19.0,51.0,75.0,1,11.7,14.0,5.770363849765259,3.4,1011.9,1014.2,12.0
3.2,36.49921060940954,11.0,15.0,67.0,43.0,1,13.3,14.5,6.0,6.7,1020.2,1020.8,11.2
0.0,44.0,17.0,19.0,47.0,43.0,0,15.2,16.3,2.0,4.5,1020.2,1013.3,11.1
4.8,54.0,9.0,20.0,78.0,50.0,1,18.3,19.8,2.8,5.5,1000.4,998.6,12.5
1.2,57.0,24.0,28.0,64.0,69.0,1,12.8,13.6,2.8,6.0,1010.2,1011.4,12.2
5.8,65.0,13.0,15.0,78.0,67.0,1,12.2,14.7,1.6,6.0,1018.2,1017.9,10.4
13.0,35.0,6.0,17.0,87.0,48.0,1,15.1,15.9,5.770363849765259,8.8,1021.2,1019.4,9.6
0.0,41.0,13.0,20.0,42.0,31.0,0,17.6,18.4,5.770363849765259,7.747993216506501,1018.5,1014.4,12.8
2.8,56.0,19.0,28.0,95.0,77.0,1,12.4,15.6,6.4,3.0,1013.1,1012.2,10.8
1.2,69.0,17.0,24.0,78.0,66.0,1,12.5,13.0,1.0,1.8,1013.0,1011.1,10.2
4.2,57.0,19.0,20.0,83.0,73.0,1,11.1,12.4,0.8,1.9,1010.5,1006.7,10.2
28.4,65.0,20.0,24.0,82.0,63.0,1,13.6,14.6,0.6,4.1,1008.1,1010.3,11.5
1.0,35.0,17.0,17.0,78.0,64.0,0,15.0,15.5,2.0,7.747993216506501,1017.9,1018.9,12.5
1.0,20.0,7.0,9.0,78.0,57.0,0,14.5,15.3,5.770363849765259,7.747993216506501,1027.3,1026.3,11.7
0.0,31.0,9.0,15.0,51.0,44.0,0,16.9,17.7,5.770363849765259,9.7,1028.6,1026.0,13.9
0.0,31.0,9.0,17.0,49.0,34.0,0,20.0,20.1,5.4,9.1,1027.0,1022.6,14.4
0.0,52.0,20.0,20.0,34.0,34.0,0,18.7,20.1,3.8,4.4,1017.6,1013.2,16.2
1.4,20.0,6.0,13.0,89.0,75.0,1,13.2,15.8,2.2,0.0,1016.3,1014.8,13.0
0.8,46.0,9.0,15.0,55.0,47.0,0,15.3,15.4,0.4,3.8,1019.9,1019.9,12.8
0.4,67.0,13.0,20.0,67.0,82.0,0,11.6,18.3,3.0,0.1,1015.1,1006.2,11.3
37.6,78.0,20.0,39.0,95.0,92.0,1,12.3,13.7,1.4,0.0,991.3,994.0,12.4
6.6,41.0,17.0,22.0,74.0,78.0,1,12.7,14.9,5.770363849765259,3.8,1017.1,1017.0,13.1
8.8,30.0,2.0,17.0,78.0,53.0,1,13.4,14.6,1.6,7.8,1024.4,1024.0,10.9
0.0,39.0,13.0,20.0,50.0,44.0,0,16.6,17.1,1.8,8.9,1026.8,1022.6,12.6
0.0,46.0,19.0,17.0,60.0,67.0,0,16.1,18.6,3.6,2.5,1018.1,1012.8,14.1
4.0,50.0,7.0,19.0,88.0,37.0,1,19.3,19.6,1.2,8.1,1010.1,1006.7,14.9
1.4,48.0,17.0,22.0,76.0,55.0,1,15.9,16.5,3.4,6.4,1010.6,1013.4,13.4
0.0,33.0,13.0,15.0,57.0,49.0,0,16.3,16.9,5.770363849765259,5.0,1020.5,1019.1,13.7
0.0,39.0,11.0,24.0,49.0,39.0,0,18.6,19.6,5.770363849765259,9.2,1017.8,1014.7,15.7
0.0,31.0,7.0,15.0,74.0,50.0,0,19.3,20.5,8.4,2.6,1015.8,1012.1,15.1
9.2,39.0,9.0,13.0,76.0,56.0,1,15.2,16.4,2.2,4.6,1017.3,1017.8,12.7
0.4,43.0,17.0,20.0,71.0,63.0,0,14.4,16.1,2.6,8.7,1022.6,1020.9,12.5
0.8,43.0,19.0,24.0,61.0,50.0,0,14.3,15.7,2.8,8.6,1025.5,1024.7,12.3
0.0,33.0,9.0,15.0,45.0,51.0,0,14.1,15.1,3.8,1.0,1030.7,1027.7,12.2
0.0,33.0,17.0,19.0,52.0,63.0,0,13.8,15.8,5.770363849765259,3.2,1027.5,1024.4,11.8
0.0,37.0,7.0,19.0,81.0,48.0,0,16.7,17.6,5.770363849765259,8.1,1029.0,1027.2,12.3
0.0,28.0,7.0,13.0,65.0,72.0,0,14.2,15.6,7.4,0.6,1032.3,1029.7,12.4
0.0,31.0,11.0,19.0,68.0,60.0,0,16.0,18.0,1.4,6.5,1030.7,1028.4,13.7
0.0,35.0,0.0,15.0,64.0,53.0,0,16.8,18.2,2.2,7.5,1030.7,1027.3,12.8
0.0,37.0,9.0,20.0,67.0,48.0,0,15.8,16.6,2.8,5.8,1030.5,1027.6,13.1
0.0,24.0,9.0,11.0,57.0,47.0,0,17.5,18.3,3.0,10.1,1025.9,1022.0,12.3
0.0,35.0,13.0,19.0,74.0,61.0,0,17.2,18.6,5.770363849765259,2.6,1018.9,1018.9,14.5
0.0,28.0,9.0,15.0,64.0,50.0,0,17.1,18.2,5.770363849765259,7.8,1022.4,1018.2,13.2
0.0,44.0,19.0,22.0,73.0,55.0,0,14.7,16.5,8.0,6.4,1017.1,1017.0,15.4
0.6,39.0,19.0,19.0,45.0,52.0,0,14.2,14.9,3.0,7.1,1020.6,1020.3,14.2
0.2,30.0,7.0,15.0,49.0,44.0,0,15.2,16.0,2.8,6.9,1028.5,1026.7,12.2
0.0,30.0,11.0,13.0,43.0,26.0,0,16.8,18.1,2.4,7.7,1027.0,1023.4,12.8
0.0,35.0,15.0,15.0,29.0,19.0,0,21.0,22.5,3.2,9.2,1023.4,1021.3,17.9
0.0,39.0,24.0,17.0,30.0,20.0,0,23.5,23.5,5.770363849765259,10.9,1024.0,1021.1,18.3
0.0,46.0,15.0,19.0,40.0,27.0,0,24.6,25.7,5.770363849765259,7.3,1020.1,1016.9,18.9
0.0,35.0,6.0,17.0,76.0,58.0,0,18.5,20.0,5.770363849765259,7.9,1019.9,1019.8,15.9
0.0,28.0,6.0,15.0,69.0,50.0,0,19.3,21.0,21.4,11.5,1023.5,1020.0,14.6
0.0,56.0,9.0,28.0,65.0,59.0,0,16.2,21.4,3.2,10.9,1017.0,1019.5,16.0
0.0,41.0,9.0,22.0,43.0,40.0,0,15.4,16.2,4.8,11.1,1028.4,1027.7,12.5
0.0,26.0,7.0,11.0,65.0,64.0,0,15.9,18.1,4.4,3.8,1029.8,1028.0,13.6
0.0,44.0,2.0,17.0,64.0,43.0,0,20.1,20.8,5.770363849765259,11.5,1027.6,1024.3,13.4
0.0,37.0,15.0,20.0,42.0,27.0,0,25.1,25.7,5.770363849765259,11.8,1024.7,1021.5,18.7
0.0,54.0,19.0,22.0,34.0,22.0,0,28.8,30.0,14.2,10.1,1020.8,1017.5,23.7
0.0,35.0,9.0,7.0,45.0,68.0,0,19.3,21.9,7.8,0.0,1019.9,1020.1,21.9
1.4,28.0,6.0,17.0,72.0,58.0,1,18.0,18.8,1.0,3.0,1019.2,1016.6,14.5
0.2,37.0,11.0,13.0,61.0,34.0,0,22.5,22.8,2.2,6.2,1010.0,1004.1,15.3
10.4,59.0,20.0,17.0,84.0,68.0,1,11.0,13.6,4.0,4.4,1002.0,1005.1,9.2
2.0,43.0,13.0,24.0,63.0,51.0,1,14.6,15.5,5.770363849765259,8.3,1016.8,1018.1,11.6
0.8,33.0,7.0,17.0,69.0,53.0,0,15.1,15.9,5.770363849765259,6.2,1021.6,1021.0,12.1
0.4,33.0,11.0,19.0,67.0,45.0,0,16.8,18.1,8.6,9.0,1024.8,1024.5,12.6
0.0,30.0,4.0,13.0,63.0,45.0,0,19.2,20.0,5.770363849765259,12.4,1028.8,1026.4,13.8
0.0,30.0,7.0,15.0,47.0,29.0,0,24.4,24.9,8.6,12.4,1026.9,1022.8,18.3
0.0,35.0,15.0,20.0,31.0,16.0,0,27.3,28.5,5.0,12.5,1019.9,1016.9,22.2
0.0,43.0,15.0,13.0,26.0,46.0,0,21.0,26.1,7.4,2.7,1014.6,1015.4,24.6
4.0,33.0,13.0,19.0,64.0,41.0,1,17.0,18.6,5.770363849765259,10.5,1022.4,1022.8,14.1
0.0,31.0,4.0,19.0,58.0,43.0,0,18.0,18.7,5.770363849765259,12.5,1025.2,1022.7,13.7
0.0,31.0,0.0,11.0,50.0,20.0,0,24.4,25.3,9.2,11.9,1021.0,1017.7,14.3
0.0,35.0,11.0,22.0,60.0,43.0,0,21.1,21.2,3.6,10.1,1019.2,1019.2,16.6
0.0,31.0,4.0,15.0,63.0,47.0,0,19.5,21.1,4.2,12.2,1022.0,1020.0,15.6
0.0,41.0,20.0,17.0,30.0,21.0,0,28.6,29.7,5.2,9.0,1014.7,1010.1,21.0
0.0,44.0,11.0,7.0,35.0,91.0,0,19.5,23.6,9.2,0.1,1005.7,1005.3,23.1
9.6,54.0,13.0,22.0,74.0,61.0,1,16.1,17.4,5.770363849765259,4.6,1012.2,1011.9,14.6
0.4,50.0,13.0,20.0,64.0,35.0,0,15.0,16.1,5.0,9.4,1019.4,1019.5,12.5
2.4,28.0,4.0,13.0,60.0,39.0,1,16.6,18.0,4.2,10.1,1023.2,1021.2,11.3
0.2,37.0,13.0,19.0,66.0,49.0,0,18.7,19.5,3.8,11.2,1022.7,1022.0,14.9
0.0,31.0,9.0,19.0,50.0,67.0,0,14.1,15.8,5.2,0.1,1025.4,1024.4,14.5
0.0,35.0,15.0,17.0,48.0,33.0,0,17.5,18.7,2.0,10.5,1026.5,1023.0,13.2
0.0,39.0,13.0,9.0,41.0,26.0,0,21.1,22.8,6.0,12.8,1021.7,1017.2,15.9
0.0,43.0,17.0,11.0,31.0,18.0,0,27.4,27.9,5.770363849765259,8.2,1014.9,1012.2,21.0
0.4,33.0,13.0,20.0,83.0,44.0,0,20.7,21.0,5.770363849765259,7.6,1012.2,1011.7,15.9
0.0,31.0,13.0,17.0,61.0,38.0,0,22.5,23.1,16.0,12.2,1016.0,1016.3,17.2
0.0,31.0,6.0,11.0,48.0,28.0,0,27.2,29.9,5.4,10.9,1022.6,1018.1,19.0
0.0,30.0,6.0,11.0,29.0,39.0,0,25.1,27.6,5.8,5.1,1016.7,1014.6,23.7
0.0,28.0,4.0,6.0,51.0,31.0,0,30.2,32.1,3.4,5.0,1010.0,1005.5,21.6
0.0,37.0,15.0,9.0,63.0,75.0,0,18.2,22.2,5.8,1.0,1006.7,1008.2,22.2
2.2,31.0,9.0,6.0,71.0,75.0,1,16.5,17.8,5.770363849765259,0.0,1013.9,1013.1,16.0
0.8,37.0,13.0,20.0,60.0,47.0,0,20.9,22.6,5.770363849765259,9.7,1018.5,1016.9,17.2
0.0,39.0,7.0,17.0,51.0,47.0,0,20.3,22.7,9.6,8.0,1017.9,1016.0,16.6
0.0,35.0,6.0,19.0,55.0,45.0,0,18.4,20.8,5.0,9.5,1018.4,1016.7,16.1
0.0,30.0,6.0,13.0,51.0,36.0,0,20.2,21.4,4.8,13.2,1020.5,1018.2,15.3
1.0,39.0,15.0,19.0,74.0,48.0,0,20.3,21.2,5.4,6.9,1019.9,1019.7,16.6
0.4,39.0,19.0,9.0,45.0,29.0,0,23.0,24.3,5.4,13.0,1024.7,1021.7,14.9
0.0,28.0,6.0,17.0,46.0,23.0,0,27.5,29.0,5.770363849765259,13.1,1022.9,1020.1,19.4
0.0,30.0,2.0,15.0,38.0,16.0,0,32.5,33.8,5.770363849765259,13.0,1019.8,1016.9,23.7
0.0,39.0,17.0,11.0,19.0,15.0,0,35.2,36.4,23.6,12.7,1016.0,1013.3,30.0
0.0,35.0,13.0,13.0,34.0,20.0,0,35.9,36.4,9.4,7.7,1015.6,1012.2,27.6
0.0,41.0,15.0,7.0,49.0,88.0,0,19.4,27.8,9.6,0.1,1014.8,1016.9,26.4
11.4,20.0,6.0,6.0,84.0,57.0,1,22.4,25.3,1.4,4.5,1018.3,1017.3,19.3
0.0,35.0,6.0,15.0,71.0,44.0,0,28.0,29.5,3.4,10.1,1014.4,1011.3,19.7
2.8,41.0,13.0,15.0,94.0,48.0,1,19.7,20.2,5.770363849765259,5.6,1011.7,1011.0,14.8
1.4,44.0,15.0,20.0,62.0,52.0,1,16.3,19.5,5.770363849765259,7.4,1020.2,1020.4,14.4
0.2,46.0,13.0,24.0,52.0,51.0,0,16.9,18.9,14.6,5.3,1021.4,1018.3,15.1
0.0,33.0,19.0,13.0,65.0,59.0,0,21.0,23.5,4.6,5.1,1015.9,1013.1,16.5
0.0,35.0,9.0,9.0,68.0,86.0,0,20.3,25.1,3.8,5.9,1012.3,1010.0,20.5
1.4,28.0,11.0,17.0,71.0,55.0,1,24.4,27.2,3.6,13.1,1011.4,1009.1,19.5
0.0,30.0,9.0,15.0,46.0,19.0,0,34.1,34.8,5.2,13.4,1009.4,1006.3,24.9
0.0,35.0,13.0,13.0,24.0,12.0,0,37.4,38.2,5.770363849765259,12.2,1007.0,1004.3,30.9
0.0,46.0,17.0,17.0,44.0,52.0,0,25.3,30.2,5.770363849765259,1.2,1008.3,1008.1,27.5
2.2,74.0,15.0,15.0,48.0,32.0,1,32.5,33.1,24.2,7.9,1006.3,1002.4,26.8
3.4,52.0,20.0,19.0,64.0,92.0,1,21.2,32.5,5.8,6.0,1001.2,999.7,25.7
66.2,41.0,17.0,20.0,84.0,53.0,1,23.2,24.4,5.770363849765259,7.6,1005.0,1006.3,17.7
0.0,46.0,15.0,24.0,72.0,41.0,0,23.7,24.5,4.4,11.1,1012.0,1011.2,19.1
0.2,44.0,19.0,19.0,65.0,55.0,0,16.7,18.3,6.8,2.0,1016.1,1015.0,14.7
0.4,59.0,17.0,28.0,73.0,51.0,0,21.4,21.7,5.770363849765259,4.8,1009.6,1005.9,16.2
2.2,39.0,19.0,17.0,55.0,39.0,1,19.8,20.6,5.770363849765259,7.3,1010.3,1011.0,15.9
0.0,31.0,4.0,19.0,53.0,44.0,0,21.5,24.2,11.4,11.4,1016.7,1014.0,16.6
0.0,48.0,19.0,15.0,35.0,20.0,0,31.2,32.4,6.8,8.6,1009.9,1006.2,24.1
0.0,46.0,20.0,20.0,51.0,44.0,0,20.6,21.7,9.4,11.1,1009.4,1009.7,17.3
0.0,33.0,15.0,17.0,47.0,36.0,0,21.6,22.5,6.8,12.4,1012.1,1009.9,17.6
2.2,43.0,20.0,22.0,87.0,42.0,1,21.0,21.4,6.4,5.4,1006.7,1006.1,15.2
2.6,54.0,11.0,20.0,76.0,46.0,1,18.9,19.8,5.770363849765259,7.5,1008.5,1007.4,14.4
3.8,67.0,30.0,31.0,50.0,42.0,1,16.3,17.6,5.770363849765259,9.1,1002.8,1005.7,14.5
1.6,39.0,11.0,20.0,74.0,45.0,1,17.9,19.1,15.0,2.6,1014.3,1013.9,14.4
0.8,35.0,9.0,13.0,52.0,40.0,0,20.4,21.6,3.8,11.4,1016.5,1014.9,16.7
0.0,30.0,0.0,19.0,48.0,30.0,0,25.0,26.2,6.4,11.9,1017.5,1016.0,19.0
0.0,33.0,9.0,17.0,51.0,36.0,0,24.7,25.5,5.2,12.8,1022.7,1021.8,18.1
0.0,39.0,6.0,13.0,39.0,28.0,0,30.1,33.3,7.8,13.5,1020.8,1016.4,23.2
0.0,31.0,6.0,19.0,45.0,22.0,0,30.5,31.7,5.770363849765259,6.9,1012.0,1009.6,22.4
0.0,44.0,17.0,28.0,57.0,55.0,0,19.8,21.4,5.770363849765259,7.9,1011.4,1010.7,19.3
0.0,43.0,19.0,17.0,50.0,39.0,0,20.6,21.3,21.8,9.2,1017.8,1015.8,15.0
0.0,30.0,7.0,11.0,37.0,16.0,0,27.9,29.6,5.770363849765259,12.4,1016.6,1012.3,18.3
0.0,28.0,6.0,17.0,30.0,22.0,0,29.7,31.2,13.0,13.3,1014.1,1013.4,23.8
0.0,35.0,4.0,17.0,41.0,11.0,0,37.5,39.6,7.4,13.3,1014.9,1011.4,23.3
0.0,54.0,20.0,15.0,17.0,24.0,0,33.3,36.9,11.8,12.6,1009.0,1008.8,33.6
0.0,43.0,9.0,7.0,73.0,48.0,0,25.1,28.6,5.770363849765259,7.9,1013.0,1011.3,20.5
0.0,35.0,11.0,15.0,53.0,34.0,0,25.5,26.1,5.770363849765259,13.6,1017.0,1015.1,18.8
0.0,43.0,9.0,13.0,44.0,27.0,0,24.9,26.2,22.4,13.7,1017.2,1014.8,18.0
0.0,30.0,7.0,9.0,44.0,19.0,0,27.2,29.6,8.0,11.9,1012.4,1009.9,20.7
0.0,31.0,4.0,13.0,57.0,27.0,0,27.1,28.7,6.4,12.0,1010.8,1008.7,18.6
0.0,44.0,19.0,22.0,31.0,14.0,0,34.4,35.3,7.2,8.4,1007.1,1003.7,25.2
0.0,30.0,9.0,13.0,28.0,28.0,0,33.7,35.7,7.6,12.2,1004.8,1004.5,29.3
0.0,48.0,4.0,11.0,54.0,66.0,0,23.0,28.4,5.770363849765259,4.8,1005.7,1009.0,26.5
0.6,44.0,13.0,13.0,48.0,38.0,0,29.4,30.9,5.770363849765259,13.6,1014.8,1012.7,21.4
0.0,44.0,4.0,17.0,57.0,38.0,0,31.4,32.1,22.4,13.5,1012.0,1008.5,24.8
0.0,31.0,11.0,13.0,68.0,62.0,0,24.5,25.5,7.2,2.3,1008.6,1006.2,24.0
0.0,20.0,6.0,9.0,85.0,72.0,0,22.6,27.2,4.0,3.7,1005.0,1004.4,19.2
0.8,26.0,13.0,9.0,83.0,93.0,0,20.2,21.9,1.8,0.0,1003.3,999.9,21.2
15.6,33.0,13.0,17.0,78.0,42.0,1,26.7,28.1,1.0,11.4,1005.8,1005.6,20.4
0.0,33.0,2.0,17.0,50.0,28.0,0,31.4,32.1,5.770363849765259,13.6,1009.7,1009.0,24.3
0.0,41.0,6.0,24.0,61.0,41.0,0,25.2,26.9,5.770363849765259,13.3,1011.1,1010.4,23.3
0.0,43.0,15.0,24.0,59.0,49.0,0,22.6,23.9,23.2,8.6,1013.8,1012.1,17.4
0.0,31.0,4.0,17.0,56.0,47.0,0,24.3,27.1,5.0,13.2,1013.1,1010.3,17.6
0.0,26.0,2.0,15.0,55.0,36.0,0,27.1,28.6,6.6,13.4,1012.8,1010.7,18.8
0.0,33.0,15.0,15.0,34.0,18.0,0,35.6,37.0,7.0,13.5,1009.1,1006.0,26.2
0.0,35.0,17.0,20.0,55.0,38.0,0,28.3,29.2,8.6,13.3,1009.8,1010.7,23.6
0.0,30.0,2.0,15.0,48.0,32.0,0,32.0,32.1,5.770363849765259,13.3,1014.2,1011.3,21.6
0.0,31.0,6.0,17.0,45.0,27.0,0,31.1,32.0,5.770363849765259,11.4,1010.3,1006.5,21.7
0.0,30.0,13.0,15.0,61.0,43.0,0,26.6,27.3,24.6,9.3,1008.3,1006.6,20.8
0.0,43.0,7.0,15.0,45.0,28.0,0,30.4,32.5,6.6,7.5,1006.1,1003.2,24.5
0.4,28.0,9.0,17.0,64.0,40.0,0,28.2,29.6,5.770363849765259,12.8,1015.2,1014.4,19.6
0.0,37.0,6.0,22.0,40.0,35.0,0,29.3,32.0,12.4,9.5,1017.8,1018.4,25.5
0.0,30.0,6.0,15.0,49.0,32.0,0,30.1,31.8,8.0,12.8,1021.2,1018.6,21.4
0.0,30.0,13.0,19.0,30.0,15.0,0,35.7,37.7,5.770363849765259,12.7,1017.5,1015.6,25.8
0.0,31.0,11.0,15.0,16.0,10.0,0,41.5,42.5,5.770363849765259,12.9,1013.6,1013.3,33.1
0.0,48.0,15.0,20.0,23.0,15.0,0,42.4,42.9,28.0,13.0,1011.0,1007.8,35.3
0.0,46.0,13.0,15.0,34.0,41.0,0,31.3,33.2,11.4,12.8,1006.3,1007.6,31.3
0.0,28.0,4.0,9.0,53.0,36.0,0,34.4,36.0,9.2,11.6,1009.0,1007.5,24.3
0.0,26.0,6.0,9.0,52.0,44.0,0,30.6,32.7,7.0,2.4,1011.7,1010.7,25.5
0.0,28.0,11.0,13.0,56.0,46.0,0,32.0,34.5,4.0,7.7,1009.2,1006.7,30.0
0.0,39.0,19.0,15.0,67.0,61.0,0,20.7,22.4,5.770363849765259,2.6,1009.8,1011.6,21.1
0.0,48.0,13.0,22.0,45.0,25.0,0,22.0,22.7,5.770363849765259,12.9,1024.7,1024.4,16.3
0.0,37.0,15.0,17.0,34.0,19.0,0,26.2,27.2,17.8,12.9,1026.0,1021.7,18.4
0.0,31.0,9.0,17.0,60.0,29.0,0,27.6,28.3,7.0,12.8,1022.9,1019.3,17.1
0.0,43.0,17.0,15.0,35.0,26.0,0,31.4,33.0,7.6,10.2,1019.0,1016.2,23.9
0.0,39.0,13.0,20.0,41.0,26.0,0,36.3,37.5,6.8,6.4,1013.1,1010.8,28.2
0.4,37.0,7.0,19.0,87.0,75.0,0,23.4,24.7,6.0,2.0,1012.4,1014.1,22.8
12.2,43.0,9.0,20.0,63.0,53.0,1,20.8,22.0,5.770363849765259,2.4,1021.4,1020.1,17.6
0.0,31.0,11.0,13.0,60.0,39.0,0,24.2,25.8,5.770363849765259,12.6,1025.0,1022.1,15.7
0.0,31.0,4.0,17.0,57.0,46.0,0,25.1,27.5,16.2,10.0,1022.2,1019.2,19.0
0.0,57.0,0.0,15.0,63.0,32.0,0,31.3,32.8,5.4,10.1,1016.5,1013.0,21.5
0.0,31.0,4.0,13.0,52.0,35.0,0,31.9,33.1,6.8,12.3,1013.3,1010.8,24.9
0.0,30.0,9.0,20.0,75.0,40.0,0,29.6,30.9,7.4,7.3,1014.1,1011.7,20.9
1.2,48.0,6.0,20.0,83.0,88.0,1,20.2,22.5,5.2,0.0,1011.4,1004.0,20.6
29.0,35.0,9.0,13.0,78.0,60.0,1,23.3,24.5,2.0,7.6,1008.6,1009.8,19.5
1.5663539307667422,37.0,15.0,15.0,75.0,46.0,0,20.9,22.6,5.770363849765259,8.4,1015.4,1017.3,19.2
0.4,41.0,13.0,19.0,50.0,45.0,0,21.3,22.3,10.6,10.6,1023.4,1022.9,16.2
0.0,35.0,9.0,13.0,57.0,37.0,0,24.4,24.6,5.8,12.4,1024.6,1022.0,16.5
0.0,37.0,11.0,13.0,53.0,41.0,0,28.4,30.2,6.2,12.3,1022.6,1018.7,20.5
0.0,30.0,9.0,13.0,43.0,26.0,0,32.1,33.7,5.2,12.1,1017.3,1014.0,25.1
0.0,28.0,7.0,15.0,52.0,23.0,0,34.1,34.6,7.4,4.3,1013.0,1010.3,23.7
0.0,30.0,9.0,9.0,36.0,28.0,0,32.9,35.4,5.770363849765259,5.1,1007.9,1006.5,29.0
0.0,26.0,15.0,11.0,60.0,42.0,0,31.1,31.8,5.770363849765259,12.1,1007.4,1006.3,24.2
0.0,33.0,4.0,20.0,69.0,54.0,0,25.4,27.6,17.8,10.4,1009.5,1008.0,21.1
0.0,43.0,13.0,22.0,58.0,39.0,0,20.2,22.0,6.4,9.4,1016.0,1017.4,17.4
0.0,41.0,11.0,15.0,41.0,33.0,0,21.6,22.4,5.4,12.0,1019.3,1017.1,15.5
0.0,33.0,9.0,17.0,58.0,43.0,0,22.9,24.3,5.4,11.9,1018.1,1016.1,16.6
0.0,33.0,6.0,11.0,58.0,34.0,0,23.5,24.3,5.4,11.8,1018.7,1016.8,16.3
0.0,43.0,19.0,13.0,56.0,31.0,0,24.4,26.2,5.770363849765259,11.9,1020.6,1018.5,16.0
0.0,39.0,11.0,17.0,26.0,17.0,0,33.1,34.6,5.770363849765259,12.1,1017.5,1014.2,21.6
0.0,57.0,13.0,22.0,37.0,26.0,0,34.0,34.9,19.6,6.5,1013.3,1009.3,28.6
30.2,22.0,9.0,9.0,94.0,95.0,1,22.2,23.2,5.4,0.0,1009.3,1008.2,22.7
15.2,39.0,9.0,17.0,78.0,61.0,1,20.5,22.1,1.2,3.8,1012.6,1012.6,17.8
0.0,35.0,13.0,17.0,62.0,53.0,0,19.8,21.6,4.2,7.1,1016.3,1015.1,17.1
0.0,22.0,7.0,7.0,68.0,51.0,0,25.6,26.8,3.2,10.4,1015.6,1012.8,18.6
0.0,30.0,2.0,20.0,69.0,35.0,0,30.6,32.0,5.770363849765259,11.2,1015.0,1013.2,21.8
0.0,35.0,4.0,11.0,60.0,61.0,0,24.2,28.3,5.770363849765259,4.5,1016.8,1018.6,23.8
0.0,28.0,9.0,11.0,62.0,50.0,0,26.8,27.1,12.2,11.0,1022.1,1019.0,17.8
