MinTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,Temp3pm,MaxTemp
-0.4,0.0,91.0,38.0,0,15.7,16.6
-0.9,0.0,88.0,40.0,0,16.2,17.0
-0.2,0.0,98.0,49.0,0,16.9,17.6
2.6,0.0,99.0,54.0,0,18.3,18.7
4.4,0.0,99.0,51.0,0,19.2,19.4
5.9,0.0,72.0,62.0,0,17.8,19.3
4.6,0.0,70.0,39.0,0,17.9,18.0
0.1,0.0,82.0,44.0,0,18.4,19.8
0.8,0.0,96.0,43.0,0,19.4,19.7
2.8,0.0,99.0,61.0,0,17.2,17.8
7.2,0.0,88.0,79.0,0,15.3,16.2
9.0,0.2,99.0,77.0,0,15.8,16.1
9.6,2.1384615384615384,99.0,56.0,0,17.7,18.3
8.5,0.0,99.0,58.0,0,19.6,20.0
11.1,0.2,85.0,40.0,0,19.6,20.0
-0.4,0.0,81.0,47.0,0,14.1,15.9
-2.0,0.0,96.0,42.0,0,14.8,15.1
-3.8,0.0,99.0,42.0,0,13.1,13.6
-4.8,0.0,99.0,45.0,0,13.9,15.5
-1.0,0.0,86.0,41.0,0,15.2,16.3
2.4,0.0,99.0,74.0,0,10.5,10.8
2.1,1.0,92.0,36.0,0,15.6,16.1
0.8,0.0,84.0,45.0,0,17.1,17.6
3.4,0.0,97.0,68.0,0,14.1,14.3
8.5,1.0,99.0,52.0,0,16.3,18.4
7.0,0.2,84.0,57.0,0,15.9,16.7
2.1,2.1384615384615384,99.0,79.0,0,13.5,16.0
6.9,0.2,99.0,80.0,0,14.7,17.5
5.8,0.8,99.0,68.0,0,17.1,17.8
8.3,0.0,80.0,66.0,0,18.3,19.2
6.4,0.4,100.0,71.0,0,15.5,16.2
9.7,0.0,99.0,49.0,0,23.128682170542632,18.1
11.8,0.0,46.0,35.0,0,16.8,17.6
7.6,0.8,50.0,34.0,0,16.8,17.6
-0.4,0.0,82.0,44.0,0,15.5,16.4
-0.6,0.0,93.0,45.0,0,16.9,17.1
0.2,0.0,99.0,38.0,0,19.5,19.7
3.2,0.0,83.0,42.0,0,17.4,17.6
2.5,4.2,82.0,31.0,1,16.0,16.6
1.2,0.0,99.0,56.0,0,13.3,13.4
-1.6,0.0,91.0,66.0,0,14.2,16.5
0.9,0.0,89.0,45.0,0,18.3,18.4
7.6,0.6,99.0,48.0,0,17.7,18.4
7.5,0.0,96.0,64.0,0,15.3,17.4
6.5,2.0,99.0,66.0,1,15.4,17.8
8.5,0.4,99.0,63.0,0,16.3,16.8
10.1,2.1384615384615384,99.0,99.0,0,12.2,12.4
8.2,20.4,100.0,95.0,1,14.5,15.3
9.7,1.8,100.0,70.0,1,20.5,21.1
10.7,7.4,100.0,45.0,1,20.6,20.9
6.5,0.4,62.0,33.0,0,19.5,21.0
6.4,0.0,51.0,42.0,0,15.3,16.0
10.7,4.8,62.0,51.0,1,17.0,18.5
3.6,2.1384615384615384,76.89762711864407,43.0,0,18.4,19.0
1.6,0.0,66.0,49.0,0,23.128682170542632,17.8
0.1,0.0,79.0,37.0,0,16.4,16.9
0.0,0.0,75.0,32.0,0,15.7,16.1
0.5,0.0,94.0,40.0,0,17.1,17.3
0.8,0.0,93.0,40.0,0,18.2,18.7
5.2,5.4,99.0,98.0,1,12.5,12.6
8.2,4.6,71.0,41.0,1,16.2,17.3
10.8,0.0,47.0,42.0,0,16.4,17.5
3.0,2.1384615384615384,76.89762711864407,37.0,0,18.4,19.0
2.5,0.0,82.0,34.0,0,20.6,21.0
11.364202074272335,2.1384615384615384,76.89762711864407,37.0,0,19.4,20.9
10.8,0.0,47.0,35.0,0,17.4,18.1
1.3,0.0,67.0,30.0,0,17.1,17.5
0.3,0.0,81.0,40.0,0,20.4,20.6
7.0,0.2,54.0,30.0,0,23.9,24.8
9.4,0.2,38.0,30.0,0,17.0,18.2
4.5,0.0,48.0,37.0,0,16.3,16.7
-1.2,0.0,70.0,37.0,0,16.3,17.3
8.4,0.8,92.0,66.0,0,13.9,14.4
4.8,0.0,69.0,31.0,0,18.7,19.6
9.7,2.1384615384615384,32.0,28.0,0,16.1,17.1
8.7,0.0,41.0,36.0,0,16.8,17.1
7.9,0.0,46.0,37.0,0,17.9,18.5
1.4,0.0,61.0,31.0,0,17.5,17.9
2.0,0.0,77.0,40.0,0,19.1,19.6
8.0,0.0,69.0,43.0,0,19.4,20.2
6.3,2.1384615384615384,80.0,34.0,0,22.6,23.1
7.2,2.1384615384615384,80.0,35.0,0,24.5,26.3
12.9,0.0,88.0,71.0,0,18.5,19.8
11.3,2.1384615384615384,99.0,86.0,0,14.4,14.7
11.8,12.2,99.0,79.0,1,20.2,20.9
13.9,0.8,46.0,37.0,0,20.1,20.9
6.8,0.0,45.0,32.0,0,19.6,20.6
3.4,0.0,67.0,47.0,0,16.3,18.5
3.1,0.0,69.0,29.0,0,17.9,18.5
4.6,0.0,84.0,69.0,0,15.3,18.3
8.0,4.0,79.0,46.0,1,20.5,24.3
4.4,2.1384615384615384,76.89762711864407,29.0,0,21.4,21.4
2.7,0.0,73.0,46.0,0,20.1,21.1
9.9,0.0,72.0,29.0,0,23.2,23.7
10.2,0.0,73.0,92.0,0,15.6,18.6
8.1,7.6,76.0,27.0,1,22.5,23.2
6.3,0.0,48.0,33.0,0,19.7,20.5
2.2,0.0,45.0,29.0,0,19.0,19.8
2.5,0.0,63.0,32.0,0,23.1,23.2
6.8,0.0,66.0,54.0,0,17.8,18.2
5.2,0.0,72.0,50.0,0,20.6,21.6
7.5,0.0,99.0,49.0,0,22.9,25.0
12.1,0.0,73.0,44.0,0,23.4,23.7
12.9,0.0,79.0,61.0,0,19.2,20.7
9.8,0.0,76.0,35.0,0,26.2,26.5
5.6,0.0,61.0,27.0,0,24.5,26.0
6.0,0.0,50.0,29.0,0,25.1,25.4
6.6,0.0,72.0,27.0,0,27.4,28.8
7.9,0.0,47.0,20.0,0,26.2,26.7
8.5,0.0,37.0,46.0,0,16.4,19.3
2.9,0.4,54.0,29.0,0,19.1,19.8
4.4,0.0,79.0,50.0,0,18.4,18.8
10.1,0.0,75.0,83.0,0,16.1,18.0
13.5,16.6,99.0,89.0,1,17.1,20.1
14.5,10.2,99.0,96.0,1,17.5,18.8
14.9,7.2,99.0,61.0,1,23.4,24.6
16.2,2.6,99.0,69.0,1,22.0,22.7
12.9,0.6,99.0,66.0,0,21.5,24.0
13.0,0.2,78.0,41.0,0,22.2,22.3
14.3,0.0,77.0,83.0,0,16.1,17.5
13.1,1.2,95.0,42.0,1,20.8,22.0
13.1,0.2,93.0,60.0,0,21.2,21.9
11.0,0.0,85.0,54.0,0,23.6,24.5
13.2,0.0,96.0,49.0,0,26.0,27.0
16.1,1.0,67.0,41.0,0,27.6,28.4
15.3,0.2,73.0,57.0,0,24.5,25.4
10.6,0.4,34.0,33.0,0,15.3,16.3
3.7,0.0,58.0,34.0,0,23.2,23.9
5.5,0.0,62.0,33.0,0,23.3,25.2
6.6,0.6,91.0,79.0,0,15.0,16.2
11.0,2.4,67.0,46.0,1,23.0,23.8
9.2,0.2,77.0,44.0,0,24.1,25.2
11.6,0.0,80.0,48.0,0,22.8,25.4
9.9,0.0,71.0,53.0,0,24.0,29.2
12.2,6.2,95.0,95.0,1,13.6,16.4
12.2,7.4,73.0,53.0,1,19.7,20.9
9.7,0.0,80.0,38.0,0,25.9,26.7
8.8,0.2,76.0,55.0,0,23.7,25.8
14.3,2.2,85.0,67.0,1,17.8,19.6
11.6,0.2,82.0,69.0,0,19.4,21.3
11.0,0.2,96.0,46.0,0,29.8,30.3
16.6,1.0,91.0,39.0,0,29.9,30.5
14.7,0.2,63.0,83.0,0,17.9,20.7
11.8,28.2,57.0,50.0,1,19.5,19.9
7.8,0.0,68.0,38.0,0,24.0,24.3
13.1,0.6,77.0,62.0,0,17.7,18.8
11.7,16.0,86.0,49.0,1,17.1,18.8
12.0,3.4,89.0,66.0,1,18.1,19.0
11.8,9.6,99.0,59.0,1,22.9,24.4
13.0,0.2,81.0,43.0,0,28.6,31.5
17.0,11.6,77.0,61.0,1,24.5,25.3
16.8,0.0,92.0,46.0,0,28.6,29.6
17.9,0.6,75.0,48.0,0,29.1,29.4
15.5,0.2,71.0,33.0,0,32.0,32.5
17.0,0.0,65.0,50.0,0,31.3,33.7
20.9,0.0,56.0,42.0,0,32.0,32.9
22.6,0.0,75.0,95.0,0,19.0,22.6
18.5,26.8,87.0,48.0,1,25.4,26.4
16.7,0.6,85.0,74.0,0,19.6,22.0
14.3,0.2,79.0,54.0,0,25.1,25.7
15.0,2.8,90.0,66.0,1,17.5,17.9
11.3,0.0,62.0,50.0,0,23.9,24.6
10.6,0.2,79.0,45.0,0,25.6,26.1
12.2,0.0,75.0,48.0,0,25.7,26.0
12.3,0.0,66.0,45.0,0,26.2,27.1
13.0,0.0,74.0,35.0,0,28.8,29.5
15.3,0.0,75.0,31.0,0,31.4,31.8
15.3,0.0,68.0,38.0,0,30.7,31.0
17.2,0.0,74.0,46.0,0,29.8,30.2
17.6,0.0,86.0,86.0,0,20.9,23.2
16.4,9.2,97.0,98.0,1,18.4,19.5
16.3,4.4,97.0,87.0,1,21.2,21.9
17.2,26.8,99.0,93.0,1,20.0,21.2
17.7,5.4,91.0,72.0,1,25.3,26.0
18.5,0.2,83.0,60.0,0,26.8,27.6
19.0,6.2,96.0,68.0,1,24.6,25.2
19.2,4.6,78.0,83.0,1,24.4,26.3
18.8,1.4,75.0,54.0,1,26.4,27.1
18.1,0.2,78.0,58.0,0,28.0,28.1
16.1,0.0,73.0,49.0,0,31.9,33.0
22.6,0.0,76.0,56.0,0,29.8,31.7
21.8,0.0,83.0,35.0,0,30.0,30.5
14.8,0.4,71.0,26.0,0,30.6,31.4
14.5,0.0,44.0,31.0,0,30.5,31.0
15.4,0.0,64.0,38.0,0,27.4,28.2
18.2,0.0,69.0,54.0,0,26.7,27.2
18.4,0.0,78.0,47.0,0,30.0,30.9
19.5,0.0,76.0,99.0,0,17.7,29.8
16.1,2.1384615384615384,83.0,74.0,0,22.4,25.9
17.7,0.0,67.0,39.0,0,24.0,24.4
14.2,0.0,79.0,42.0,0,25.7,26.9
11.7,2.1384615384615384,44.0,36.0,0,21.6,22.1
11.2,0.0,46.0,31.0,0,25.8,26.8
12.0,0.8,59.0,53.0,0,25.9,26.7
15.2,0.0,85.0,35.0,0,30.0,31.1
18.0,0.0,66.0,55.0,0,21.9,23.6
13.6,0.0,77.0,50.0,0,30.5,31.6
19.8,3.0,93.0,56.0,1,28.4,29.9
17.6,4.6,95.0,87.0,1,18.1,19.7
13.8,0.4,57.0,52.0,0,20.4,20.8
13.9,0.2,71.0,46.0,0,28.6,30.4
17.0,0.0,69.0,49.0,0,31.3,32.0
16.8,0.0,84.0,33.0,0,34.0,35.1
17.5,0.0,77.0,23.0,0,37.0,38.2
19.8,0.0,72.0,52.0,0,30.6,32.2
17.5,24.2,98.0,92.0,1,18.9,20.1
16.6,2.8,70.0,65.0,1,21.5,22.1
17.8,0.2,73.0,59.0,0,24.6,25.0
17.7,1.6,74.0,52.0,1,26.4,26.9
17.7,0.2,92.0,73.0,0,25.0,27.7
19.7,2.8,84.0,51.0,1,28.4,29.2
20.7,5.0,99.0,54.0,1,28.4,29.4
21.3,5.2,81.0,61.0,1,26.8,27.1
20.6,2.4,94.0,93.0,1,23.2,24.9
21.3,3.6,77.0,67.0,1,30.0,30.0
22.8,0.0,69.0,67.0,0,26.2,27.7
17.4,0.0,71.0,45.0,0,29.5,30.3
21.1,0.0,86.0,70.0,0,28.2,29.6
20.8,4.6,83.0,73.0,1,27.0,28.5
18.5,0.0,79.0,54.0,0,32.1,34.0
18.9,0.0,69.0,62.0,0,26.3,27.8
19.2,0.0,84.0,65.0,0,26.9,27.6
20.3,0.2,65.0,53.0,0,27.7,28.9
16.0,0.0,77.0,40.0,0,30.1,31.3
17.0,0.0,72.0,35.0,0,30.3,30.8
17.6,0.0,70.0,36.0,0,30.2,31.6
18.2,0.0,66.0,42.0,0,30.3,33.8
21.6,0.0,66.0,47.0,0,32.8,36.2
20.3,0.0,81.0,53.0,0,34.0,39.6
23.1,0.0,80.0,47.0,0,34.7,36.5
21.2,0.2,75.0,56.0,0,26.3,26.8
14.9,0.2,79.0,49.0,0,26.2,27.7
12.7,0.0,72.0,24.0,0,33.5,36.1
17.7,0.0,63.0,21.0,0,38.4,39.9
18.6,0.0,70.0,20.0,0,39.2,40.0
24.5,0.0,44.0,37.0,0,36.9,38.6
24.9,0.0,70.0,34.0,0,37.6,38.1
22.6,0.0,74.0,35.0,0,38.6,39.5
22.7,0.0,47.0,25.0,0,39.3,40.0
24.6,0.0,60.0,55.0,0,31.0,34.0
15.2,0.0,58.0,48.0,0,23.2,23.7
16.6,0.0,67.0,48.0,0,25.0,26.1
18.5,0.0,57.0,51.0,0,25.4,26.1
16.4,0.0,86.0,41.0,0,28.9,30.6
17.4,0.0,74.0,31.0,0,34.4,37.3
22.1,0.0,84.0,92.0,0,20.5,25.1
18.8,15.8,86.0,85.0,1,21.1,23.6
17.9,0.6,72.0,75.0,0,20.5,22.1
16.4,0.0,70.0,74.0,0,22.5,22.6
18.2,1.0,78.0,60.0,0,25.9,26.8
19.6,0.2,90.0,54.0,0,29.7,30.9
20.9,9.8,85.0,69.0,1,26.7,27.6
20.5,0.0,80.0,38.0,0,35.6,37.3
23.9,0.0,61.0,46.0,0,33.7,35.5
19.6,0.0,75.0,45.0,0,27.4,28.4
15.7,1.6,64.0,52.0,1,22.5,23.4
16.6,0.0,71.0,49.0,0,24.0,25.9
13.2,0.0,79.0,31.0,0,27.8,30.1
12.9,0.0,90.0,32.0,0,29.4,30.4
16.8,0.0,73.0,28.0,0,31.9,33.3
16.7,0.0,86.0,59.0,0,26.4,27.8
20.0,0.6,82.0,46.0,0,31.8,32.0
20.0,6.4,56.0,45.0,1,30.5,31.5
17.5,0.0,80.0,68.0,0,20.3,20.7
13.6,0.0,91.0,20.0,0,30.4,30.9
16.0,0.0,79.0,39.0,0,29.1,31.6
17.0,0.0,70.0,58.0,0,20.0,22.4
12.1,0.0,67.0,42.0,0,22.7,23.4
12.6,0.0,79.0,49.0,0,25.0,25.8
12.0,0.0,80.0,33.0,0,30.0,30.8
17.0,0.0,82.0,41.0,0,29.4,30.2
18.0,0.0,71.0,45.0,0,28.0,28.2
18.5,0.0,89.0,53.0,0,27.7,28.8
17.9,4.2,98.0,48.0,1,30.5,31.0
17.7,0.2,89.0,41.0,0,32.6,32.9
17.0,0.0,77.0,71.0,0,23.8,28.5
17.0,0.8,95.0,53.0,0,26.1,27.8
16.4,0.0,84.0,60.0,0,26.6,30.6
18.8,1.8,94.0,63.0,1,25.6,27.1
19.4,3.2,77.0,61.0,1,24.3,25.1
18.7,0.0,90.0,97.0,0,20.1,22.7
18.6,45.2,99.0,72.0,1,23.6,24.5
19.2,12.0,99.0,66.0,1,26.5,26.9
19.8,24.4,100.0,51.0,1,30.7,31.8
16.4,0.0,79.0,38.0,0,29.7,30.1
14.4,0.0,57.0,40.0,0,25.5,26.2
13.5,0.0,56.0,38.0,0,24.9,26.0
15.2,0.2,63.0,53.0,0,21.1,22.6
13.3,0.2,76.0,77.0,0,19.4,20.5
12.4,0.2,99.0,58.0,0,23.5,24.1
14.4,0.0,88.0,53.0,0,26.6,27.3
13.7,0.0,91.0,91.0,0,18.6,29.7
16.3,15.0,80.0,71.0,1,19.9,20.9
12.2,2.4,86.0,44.0,1,22.5,22.8
8.4,0.2,99.0,76.0,0,17.4,17.6
10.9,0.8,99.0,69.0,0,18.2,18.5
8.7,0.0,68.0,44.0,0,20.7,21.6
5.9,0.0,88.0,49.0,0,18.3,19.3
4.4,0.0,75.0,41.0,0,18.6,19.5
3.9,0.0,83.0,43.0,0,20.4,20.7
2.5,0.0,99.0,39.0,0,20.7,21.2
4.8,0.0,95.0,53.0,0,16.6,17.8
8.9,0.0,53.0,34.0,0,17.7,17.9
0.5,0.0,67.0,39.0,0,14.7,16.0
2.2,0.0,61.0,33.0,0,15.8,17.1
1.6,0.0,70.0,37.0,0,19.8,21.2
9.2,0.0,42.0,32.0,0,15.7,17.0
0.5,0.0,71.0,37.0,0,18.5,18.7
-1.4,0.0,87.0,40.0,0,17.4,18.1
0.2,0.0,81.0,42.0,0,18.3,18.7
2.1,0.0,99.0,46.0,0,19.6,19.7
5.5,0.0,99.0,57.0,0,21.0,21.3
5.3,0.0,99.0,42.0,0,22.3,22.6
6.0,0.2,99.0,44.0,0,23.5,23.8
5.3,0.0,99.0,53.0,0,21.0,22.6
9.6,1.6,79.0,41.0,1,21.7,22.9
7.7,0.2,61.0,47.0,0,17.9,19.4
9.8,3.6,60.0,50.0,1,16.2,16.7
10.5,0.0,59.0,42.0,0,18.9,19.2
2.4,0.2,92.0,46.0,0,16.9,17.8
1.1,0.0,87.0,58.0,0,17.6,19.1
6.8,0.0,99.0,70.0,0,16.0,17.0
10.4,6.6,96.0,99.0,1,13.3,16.0
12.8,34.4,99.0,92.0,1,16.8,17.6
12.9,10.2,83.0,75.0,1,17.7,18.8
11.8,5.0,91.0,61.0,1,18.7,19.7
5.7,0.0,95.0,53.0,0,19.8,20.1
6.4,0.0,87.0,53.0,0,19.2,20.3
4.6,0.0,84.0,47.0,0,17.8,18.6
7.7,0.0,53.0,46.0,0,16.3,18.0
1.3,0.0,89.0,49.0,0,23.128682170542632,15.1
3.5,0.0,48.0,34.0,0,12.8,14.2
2.3,0.0,64.0,43.0,0,14.8,16.8
2.8,0.0,74.0,51.0,0,15.5,17.2
6.4,0.0,62.0,89.0,0,12.9,16.5
11.1,1.2,85.0,69.0,1,15.1,15.2
10.5,4.0,82.0,90.0,1,13.9,14.6
11.2,1.8,86.0,96.0,1,13.3,15.8
11.3,12.4,95.0,81.0,1,15.3,15.6
11.0,15.2,89.0,61.0,1,16.6,16.8
3.0,0.0,67.0,53.0,0,14.8,17.3
2.4,0.0,78.0,42.0,0,16.7,17.9
0.6,0.0,93.0,46.0,0,17.4,18.9
2.1,0.0,82.0,42.0,0,18.0,18.8
7.6,0.0,57.0,53.0,0,15.5,21.0
6.0,0.0,50.0,39.0,0,14.6,15.7
5.8,0.0,58.0,35.0,0,19.7,20.3
0.1,0.0,93.0,46.0,0,17.0,17.7
0.4,0.0,96.0,54.0,0,17.4,18.1
0.6,0.0,99.0,38.0,0,20.7,20.8
-0.2,0.2,94.0,49.0,0,18.6,19.0
5.4,0.0,91.0,55.0,0,16.7,17.6
9.8,0.6,87.0,94.0,0,13.4,16.3
8.3,1.4,99.0,64.0,1,15.9,16.1
8.7,0.0,86.0,60.0,0,16.9,17.0
9.1,0.8,99.0,62.0,0,17.5,17.7
3.7,0.0,99.0,50.0,0,19.0,19.9
5.3,0.2,59.0,50.0,0,19.4,20.4
10.6,0.0,41.0,34.0,0,15.9,16.5
8.3,0.0,40.0,39.0,0,15.1,16.7
10.7,0.0,47.0,33.0,0,15.7,16.8
-2.0,0.0,86.0,34.0,0,18.0,18.4
-3.1,0.0,83.0,35.0,0,16.1,16.9
0.3,0.0,45.0,33.0,0,14.9,15.7
6.0,0.0,50.0,33.0,0,16.8,17.9
-2.4,0.0,94.0,37.0,0,18.7,19.4
3.1,0.0,86.0,76.0,0,8.8,9.5
-0.5,0.0,79.0,34.0,0,14.2,15.2
-0.5,0.0,84.0,62.0,0,13.7,14.3
5.7,1.0,99.0,65.0,0,15.6,15.6
8.6,0.2,91.0,65.0,0,15.2,15.8
4.7,0.2,99.0,39.0,0,18.8,19.3
1.3,0.0,83.0,77.0,0,10.2,15.4
6.7,5.4,77.0,55.0,1,17.3,18.0
11.3,0.2,69.0,83.0,0,12.5,13.5
10.6,16.8,86.0,85.0,1,11.7,13.7
9.0,3.8,66.0,60.0,1,14.7,16.0
0.2,0.0,99.0,54.0,0,13.7,14.3
3.5,0.0,97.0,46.0,0,17.5,18.6
1.6,0.0,85.0,47.0,0,16.8,18.0
1.4,0.0,75.0,75.0,0,13.4,16.6
1.8,0.0,99.0,50.0,0,18.7,19.1
0.2,0.2,99.0,31.0,0,18.7,18.9
-0.6,0.0,99.0,30.0,0,20.1,20.4
-0.5,0.0,97.0,48.0,0,18.8,20.0
3.1,0.4,99.0,47.0,0,20.9,22.0
1.3,0.2,99.0,29.0,0,23.1,23.3
6.5,0.0,90.0,46.0,0,23.3,23.9
4.1,0.0,85.0,28.0,0,25.7,26.1
3.4,0.0,81.0,33.0,0,23.4,23.4
4.1,0.0,77.0,38.0,0,22.2,23.8
10.3,1.0,99.0,72.0,0,17.6,19.4
2.4,0.4,85.0,41.0,0,16.2,17.7
3.5,0.0,89.0,49.0,0,14.5,15.8
-0.2,0.0,79.0,34.0,0,16.3,17.8
0.1,0.0,79.0,47.0,0,16.4,17.5
5.4,0.4,74.0,55.0,0,16.4,18.0
1.2,0.0,99.0,51.0,0,16.9,18.5
6.9,0.0,91.0,60.0,0,16.8,18.2
3.5,0.0,99.0,49.0,0,18.0,18.6
5.8,0.0,96.0,56.0,0,18.4,19.6
5.1,0.2,100.0,99.0,0,12.5,14.3
8.4,7.0,65.0,35.0,1,16.9,17.4
2.2,0.0,88.0,88.0,0,14.3,15.5
8.4,18.6,78.0,52.0,1,17.4,18.4
8.7,0.2,69.0,55.0,0,16.7,18.3
6.0,0.0,73.0,59.0,0,17.0,17.0
10.6,0.0,79.0,65.0,0,17.5,18.6
4.8,0.2,99.0,52.0,0,18.6,19.0
4.3,0.0,99.0,49.0,0,22.8,23.2
3.7,0.0,74.0,50.0,0,21.9,22.1
8.0,0.2,99.0,73.0,0,16.6,18.6
6.9,0.0,77.0,53.0,0,20.0,20.4
4.7,0.0,76.0,26.0,0,23.6,23.8
7.6,0.0,74.0,61.0,0,17.9,19.2
6.8,0.0,81.0,43.0,0,20.3,20.9
9.5,0.0,80.0,56.0,0,20.2,21.3
10.2,0.0,57.0,50.0,0,16.4,18.0
3.5,0.0,87.0,42.0,0,20.4,20.5
3.9,0.0,99.0,45.0,0,23.2,23.4
8.6,0.0,71.0,37.0,0,24.5,25.0
6.9,0.0,74.0,31.0,0,25.7,26.0
10.2,0.8,47.0,34.0,0,19.7,20.2
11.3,0.2,62.0,66.0,0,17.4,19.7
10.6,6.0,90.0,67.0,1,13.9,15.4
5.1,2.4,42.0,36.0,1,16.0,17.7
3.7,0.2,48.0,34.0,0,17.2,19.9
6.2,0.0,44.0,34.0,0,18.6,18.7
0.9,0.0,78.0,18.0,0,22.9,23.2
1.4,0.0,35.0,19.0,0,24.9,25.5
10.0,0.0,63.0,21.0,0,23.8,23.9
4.3,0.0,72.0,17.0,0,29.2,29.3
6.0,0.0,53.0,28.0,0,28.5,29.3
8.1,0.0,29.0,49.0,0,22.6,32.0
13.8,0.0,68.0,47.0,0,26.1,26.5
9.4,0.0,34.0,30.0,0,21.9,27.5
4.1,0.0,39.0,30.0,0,22.9,23.3
4.3,0.0,59.0,33.0,0,24.3,24.6
5.0,0.0,64.0,15.0,0,29.9,30.5
13.5,0.2,90.0,70.0,0,17.6,18.0
11.5,22.2,99.0,99.0,1,11.3,13.3
10.3,47.0,87.0,50.0,1,18.4,18.7
6.1,0.0,81.0,40.0,0,20.4,20.9
8.0,0.2,90.0,92.0,0,15.0,16.4
12.6,8.0,84.0,51.0,1,16.5,21.4
12.0,0.2,49.0,28.0,0,19.3,19.8
5.2,0.0,60.0,57.0,0,15.0,18.8
10.9,0.8,84.0,85.0,0,14.7,15.2
10.0,6.4,67.0,46.0,1,17.7,18.2
6.6,0.0,72.0,52.0,0,18.9,19.1
7.7,0.4,71.0,47.0,0,18.3,19.3
11.4,0.0,86.0,76.0,0,15.5,16.2
12.9,2.2,88.0,68.0,1,20.5,21.8
13.9,12.8,99.0,76.0,1,19.1,21.3
10.5,3.0,100.0,36.0,1,21.3,23.9
6.8,0.2,83.0,27.0,0,22.8,23.6
6.7,0.0,44.0,33.0,0,21.9,23.0
6.8,0.0,66.0,35.0,0,21.5,22.1
13.2,0.0,74.0,57.0,0,19.4,21.2
13.9,0.0,88.0,85.0,0,16.6,18.0
14.1,0.0,89.0,51.0,0,24.9,26.5
11.0,0.0,59.0,28.0,0,27.3,27.8
6.8,0.0,66.0,44.0,0,20.2,21.0
9.8,0.0,70.0,40.0,0,21.2,22.1
6.9,0.0,79.0,31.0,0,24.2,25.1
7.9,0.0,83.0,19.0,0,27.7,28.4
9.9,0.0,63.0,25.0,0,29.6,30.3
12.2,0.0,78.0,35.0,0,28.7,29.7
15.1,0.0,77.0,39.0,0,28.1,29.7
12.8,0.0,65.0,28.0,0,32.4,32.7
19.2,0.6,94.0,95.0,0,16.0,20.0
12.4,9.2,89.0,85.0,1,14.8,15.5
11.5,1.2,86.0,72.0,1,17.3,17.8
12.3,0.0,79.0,62.0,0,24.0,25.3
13.2,0.0,79.0,64.0,0,26.2,28.7
15.9,0.0,90.0,27.0,0,27.2,28.3
9.4,0.0,60.0,42.0,0,22.9,23.0
14.5,0.0,64.0,51.0,0,21.0,23.1
11.4,0.2,72.0,43.0,0,24.2,26.3
13.9,0.4,89.0,77.0,0,16.1,18.3
13.5,1.8,61.0,46.0,1,22.1,23.6
11.2,0.0,66.0,40.0,0,27.3,28.9
13.5,0.0,67.0,44.0,0,29.0,32.0
17.8,0.4,66.0,44.0,0,29.9,31.5
17.1,0.0,99.0,29.0,0,34.7,36.1
17.4,8.0,99.0,44.0,1,33.2,34.2
20.7,0.0,58.0,34.0,0,28.3,29.1
16.6,0.0,63.0,40.0,0,25.5,26.0
18.1,0.0,70.0,42.0,0,27.7,28.7
16.3,0.0,75.0,46.0,0,27.3,28.0
14.8,0.0,80.0,19.0,0,35.8,36.8
14.5,0.0,61.0,40.0,0,28.8,30.1
13.6,0.0,79.0,79.0,0,19.8,23.1
15.5,10.2,98.0,99.0,1,17.3,19.8
16.3,3.8,84.0,61.0,1,25.6,27.3
17.6,0.0,93.0,37.0,0,33.5,35.1
19.6,0.0,70.0,29.0,0,31.8,35.5
13.5,1.0,68.0,66.0,0,21.5,23.3
17.3,4.2,93.0,80.0,1,20.3,20.6
14.0,36.4,99.0,99.0,1,16.5,17.1
14.0,16.0,76.89762711864407,82.0,1,16.9,17.2
13.9,6.8,99.0,99.0,1,18.4,19.8
14.8,41.6,100.0,39.0,1,29.3,29.6
15.1,2.6,51.0,39.0,1,28.3,30.1
13.3,0.0,66.0,35.0,0,30.9,31.9
15.8,0.0,74.0,48.0,0,32.0,32.8
20.6,0.0,76.0,47.0,0,29.7,30.2
14.2,0.8,63.0,46.0,0,20.4,21.9
12.0,0.2,67.0,48.0,0,18.6,19.6
9.1,0.0,53.0,37.0,0,23.6,25.0
10.9,0.0,67.0,83.0,0,15.8,23.3
10.5,2.4,53.0,50.0,1,18.3,18.9
12.1,0.4,71.0,59.0,0,17.2,18.4
12.1,0.0,61.0,54.0,0,19.8,20.5
14.8,11.6,99.0,86.0,1,18.2,20.3
15.2,6.6,89.0,51.0,1,24.3,25.2
16.2,1.0,90.0,54.0,0,24.2,25.0
15.0,0.0,72.0,94.0,0,19.2,27.3
16.2,15.4,99.0,83.0,1,18.6,19.7
16.4,1.8,70.0,50.0,1,22.6,23.2
12.3,1.8,62.0,52.0,1,20.4,22.6
15.4,0.0,66.0,48.0,0,22.2,23.0
11.2,0.0,65.0,56.0,0,20.0,21.2
15.3,0.0,67.0,50.0,0,21.3,24.2
13.4,0.0,78.0,48.0,0,23.6,25.0
16.8,2.2,91.0,83.0,1,22.7,23.5
15.6,16.2,75.0,58.0,1,23.5,24.5
17.1,0.2,84.0,60.0,0,22.8,25.5
17.3,0.0,90.0,82.0,0,20.2,22.2
17.6,4.2,97.0,60.0,1,25.9,27.0
18.5,0.4,87.0,55.0,0,26.7,29.0
